Presence	NestID	EchtNest	Par	nrPar	Prey	pred	Cluster	Cluster_real	Date	DayCount	Day	x	y
1	326	0	0	0	0	0.711056393	2	0	11/07/2016	14	9	23276.141	197873.63
1	327	1	0	0	2	0.660560452	2	5	11/07/2016	14	9	23273.789	197875.489
1	328	1	0	0	0	0.704140919	10	11	11/07/2016	14	9	23263.868	197879.363
1	329	0	0	0	0	0.580904997	2	0	11/07/2016	14	9	23273.939	197872.389
1	330	0	0	0	0	0.65028744	10	0	11/07/2016	14	9	23262.807	197879.296
1	331	1	0	0	0	0.696018889	10	11	11/07/2016	14	9	23263.74	197879.412
1	332	1	0	0	2	0.863644552	6	8	11/07/2016	14	9	23257.991	197892.04
1	333	0	0	0	0	0.820759869	6	0	11/07/2016	14	9	23260.198	197890.333
1	334	0	0	0	0	0.748070748	7	0	11/07/2016	14	9	23278.163	197892.267
1	335	1	0	0	1	0.709245727	10	11	11/07/2016	14	9	23263.702	197879.113
1	336	0	0	0	0	0.532790217	10	0	11/07/2016	14	9	23261.932	197879.179
1	337	0	0	0	0	0.686277715	7	0	11/07/2016	14	9	23282.875	197890.945
1	338	1	0	0	1	0.244640704	5	1	11/07/2016	14	9	23272.038	197894.068
1	339	1	0	0	2	0.20065545	5	1	11/07/2016	14	9	23271.945	197894.394
1	340	1	1	1	0	0.541726159	7	7	11/07/2016	14	9	23275.686	197890.211
1	341	1	0	0	0	0.170824435	9	2	12/07/2016	15	10	23318.002	197899.193
1	342	1	0	0	0	0.144256944	9	2	12/07/2016	15	10	23315.731	197899.281
1	343	1	0	0	1	0.157499283	9	2	12/07/2016	15	10	23317.25	197899.142
1	344	1	0	0	2	0.193573343	9	2	12/07/2016	15	10	23317.327	197900.197
1	345	0	0	0	0	0.106477609	9	0	12/07/2016	15	10	23313.718	197900.101
1	346	1	0	0	2	0.176012233	9	2	12/07/2016	15	10	23317.581	197898.978
1	347	1	0	0	0	0.642124313	2	5	12/07/2016	15	10	23272.873	197874.761
1	348	1	0	0	1	0.665467141	2	5	12/07/2016	15	10	23273.537	197875.875
1	349	0	0	0	0	0.681321353	2	0	12/07/2016	15	10	23273.398	197874.197
1	350	0	0	0	0	0.747208226	10	0	12/07/2016	15	10	23269.782	197879.458
1	351	0	0	0	0	0.653536566	2	0	12/07/2016	15	10	23270.754	197876.567
1	352	0	0	0	0	0.644575238	2	0	12/07/2016	15	10	23270.464	197876.139
1	353	1	0	0	1	0.687819067	2	5	12/07/2016	15	10	23273.444	197874.454
1	354	0	0	0	0	0.68944066	2	0	12/07/2016	15	10	23273.684	197874.533
1	355	1	0	0	1	0.810746524	6	8	12/07/2016	15	10	23258.934	197893.487
1	356	0	0	0	0	0.824974723	6	0	12/07/2016	15	10	23260.587	197892.634
1	357	0	0	0	0	0.207201786	5	0	12/07/2016	15	10	23271.244	197894.07
1	358	1	0	0	1	0.398401908	5	1	12/07/2016	15	10	23271.26	197892.886
1	359	1	1	1	1	0.329264577	5	1	12/07/2016	15	10	23272.829	197893.719
1	360	1	0	0	1	0.341026121	5	1	12/07/2016	15	10	23272.182	197893.572
1	361	1	0	0	0	0.577017876	10	11	12/07/2016	15	10	23264.973	197875.969
1	362	0	0	0	0	0.599151129	11	0	14/07/2016	17	11	23242.19	197864.901
1	363	0	0	0	0	0.617992625	11	0	14/07/2016	17	11	23243.083	197864.277
1	364	1	1	1	1	0.735511071	11	11	14/07/2016	17	11	23238.622	197865.392
1	365	1	0	0	0	0.439857111	11	11	14/07/2016	17	11	23240.449	197870.586
1	366	1	0	0	0	0.80117152	11	11	14/07/2016	17	11	23238.39	197866.549
1	367	1	0	0	0	0.689296686	11	11	14/07/2016	17	11	23238.715	197865.607
1	368	1	0	0	1	0.804719787	11	11	14/07/2016	17	11	23238.319	197866.804
1	369	0	0	0	0	0.749961003	11	0	14/07/2016	17	11	23238.534	197866.079
1	370	0	0	0	0	0.281079816	11	0	14/07/2016	17	11	23239.197	197871.222
1	371	0	0	0	0	0.597707052	11	0	14/07/2016	17	11	23238.035	197869.192
1	372	1	0	0	2	0.583662108	11	11	14/07/2016	17	11	23239.982	197868.433
1	373	1	0	0	1	0.441649958	11	11	14/07/2016	17	11	23238.447	197870.271
1	374	1	0	0	0	0.745486155	3	10	14/07/2016	17	11	23254.142	197867.247
1	375	1	0	0	0	0.695635122	3	10	14/07/2016	17	11	23255.524	197868.179
1	376	1	0	0	1	0.610750204	4	6	14/07/2016	17	11	23281.413	197884.216
1	377	0	0	0	0	0.330287787	11	0	14/07/2016	17	11	23244.107	197869.947
1	378	1	0	0	1	0.401055542	11	11	14/07/2016	17	11	23243.692	197869.731
1	379	0	0	0	0	0.43716502	1	0	14/07/2016	17	11	23302.232	197882.673
1	380	1	0	0	2	0.499944757	4	6	14/07/2016	17	11	23280.82	197885.754
1	381	1	1	1	1	0.471727204	4	6	14/07/2016	17	11	23280.524	197885.857
1	382	0	0	0	0	0.479695696	4	0	14/07/2016	17	11	23280.419	197885.466
1	383	1	1	1	1	0.625552116	4	6	14/07/2016	17	11	23281.57	197883.555
1	384	1	0	0	1	0.827512669	7	7	14/07/2016	17	11	23279.182	197892.598
1	385	1	0	0	1	0.575217785	8	4	14/07/2016	17	11	23269.513	197882.31
1	386	1	0	0	1	0.583862053	8	4	14/07/2016	17	11	23271.3	197883.058
1	387	1	0	0	1	0.564345931	8	4	14/07/2016	17	11	23272.127	197882.349
1	388	0	0	0	0	0.420885654	8	0	14/07/2016	17	11	23270.456	197884.464
1	389	1	0	0	1	0.606959461	8	4	14/07/2016	17	11	23270.192	197882.086
1	390	1	0	0	1	0.569136922	8	4	14/07/2016	17	11	23272.197	197882.268
1	391	1	1	1	2	0.697153554	2	5	14/07/2016	17	11	23272.741	197874.928
1	392	1	0	0	1	0.730618909	2	5	14/07/2016	17	11	23273.31	197877.132
1	393	0	0	0	0	0.12243996	9	0	14/07/2016	17	11	23318.392	197893.831
1	394	0	0	0	0	0.664171809	2	0	14/07/2016	17	11	23273.453	197875.819
1	395	1	0	0	0	0.163909238	9	2	15/07/2016	18	12	23315.021	197892.522
1	396	0	0	0	0	0.149905526	9	0	15/07/2016	18	12	23316.247	197893.137
1	397	1	0	0	1	0.521509849	4	6	15/07/2016	18	12	23281.967	197879.293
1	398	1	1	1	2	0.497195174	4	6	15/07/2016	18	12	23280.627	197885.485
1	399	0	0	0	0	0.507122549	4	0	15/07/2016	18	12	23282.108	197879.919
1	400	1	1	1	1	0.393306566	4	6	15/07/2016	18	12	23277.975	197883.592
1	401	1	0	0	0	0.237160698	5	1	15/07/2016	18	12	23271.885	197894.085
1	402	1	0	0	0	0.434284422	4	6	15/07/2016	18	12	23278.762	197882.689
1	403	1	1	1	0	0.503427545	4	6	15/07/2016	18	12	23280.705	197885.501
1	404	0	0	0	0	0.222024544	8	0	15/07/2016	18	12	23277.134	197885.089
1	405	0	0	0	0	0.208620086	5	0	15/07/2016	18	12	23272.09	197894.375
1	406	1	0	0	0	0.676224284	6	8	15/07/2016	18	12	23260.302	197889.382
1	407	1	0	0	1	0.891950031	6	8	15/07/2016	18	12	23258.632	197891.91
1	408	0	0	0	0	0.764426296	6	0	15/07/2016	18	12	23258.909	197893.709
1	409	1	1	1	3	0.811202154	6	8	15/07/2016	18	12	23258.633	197893.374
1	410	1	1	1	3	0.765465408	6	8	15/07/2016	18	12	23258.83	197893.679
1	411	1	1	1	1	0.813817564	6	8	15/07/2016	18	12	23259.135	197893.446
1	412	1	0	0	0	0.654853321	6	8	15/07/2016	18	12	23258.437	197894.414
1	413	1	0	0	1	0.698974558	6	8	15/07/2016	18	12	23261.139	197893.471
1	414	1	0	0	0	0.844730075	6	8	15/07/2016	18	12	23258.408	197893.269
1	415	1	0	0	3	0.718357923	6	8	15/07/2016	18	12	23258.245	197894.243
1	416	0	0	0	0	0.867246557	6	0	15/07/2016	18	12	23258.836	197891.992
1	417	1	0	0	1	0.661695948	6	8	15/07/2016	18	12	23262.183	197893.154
1	418	0	0	0	0	0.794274049	6	0	15/07/2016	18	12	23258.425	197893.865
1	419	0	0	0	0	0.811525878	6	0	15/07/2016	18	12	23259.066	197893.483
1	420	0	0	0	0	0.769646451	6	0	15/07/2016	18	12	23259.063	197893.575
1	421	0	0	0	0	0.806381625	6	0	15/07/2016	18	12	23260.039	197893.21
1	422	0	1	1	0	0.36549335	3	0	15/07/2016	18	12	23257.315	197862.123
1	423	0	0	0	0	0.67377403	3	0	15/07/2016	18	12	23253.544	197866.745
1	424	0	0	0	0	0.567177723	11	0	15/07/2016	18	12	23245.418	197867.696
1	425	1	0	0	1	0.732470351	11	11	15/07/2016	18	12	23243.292	197867.078
1	426	1	0	0	0	0.679369587	11	11	15/07/2016	18	12	23238.966	197864.882
1	427	1	0	0	1	0.670558043	11	11	15/07/2016	18	12	23239.314	197869.13
1	428	0	0	0	0	0.688024866	11	0	15/07/2016	18	12	23238.734	197865.494
1	429	1	0	0	1	0.686930473	11	11	15/07/2016	18	12	23239.083	197865.345
1	430	1	0	0	0	0.746291795	11	11	15/07/2016	18	12	23238.524	197865.935
1	431	1	0	0	1	0.746447567	11	11	15/07/2016	18	12	23238.435	197865.938
1	432	0	0	0	0	0.594996344	11	0	15/07/2016	18	12	23239.211	197869.625
1	433	0	0	0	0	0.578187687	11	0	15/07/2016	18	12	23245.709	197867.32
1	434	0	0	0	0	0.580578418	2	0	15/07/2016	18	12	23273.788	197872.636
1	435	0	0	0	0	0.658546115	2	0	15/07/2016	18	12	23271.336	197873.999
1	436	0	0	0	0	0.678568818	2	0	15/07/2016	18	12	23271.192	197874.874
1	437	0	0	0	0	0.65937676	4	0	15/07/2016	18	12	23278.825	197879.639
1	438	1	0	0	0	0.643041486	2	5	15/07/2016	18	12	23268.873	197874.846
1	439	1	1	1	0	0.682531392	2	5	15/07/2016	18	12	23275.692	197877.308
1	440	1	0	0	0	0.582079765	8	4	15/07/2016	18	12	23276.093	197883.495
1	441	1	0	0	0	0.74796012	8	4	15/07/2016	18	12	23271.162	197879.95
1	442	0	0	0	0	0.689494709	10	0	15/07/2016	18	12	23268.554	197880.78
1	443	0	0	0	0	0.559953667	7	0	15/07/2016	18	12	23283.834	197890.717
1	444	0	0	0	0	0.115980232	9	0	15/07/2016	18	12	23319.989	197899.407
1	446	0	0	0	0	0.156678065	9	0	15/07/2016	18	12	23316.789	197899.473
