"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"choosers_on_followers"	"weight_day"
"7017"	"Parameters CF 7312 10_06_2020 23_38.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.522581546537288	8.48260186251511
"7018"	"Parameters CF 7313 10_06_2020 23_39.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.360524556018082	8.11748749061958
"7019"	"Parameters CF 7314 10_06_2020 23_39.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.668609797919639	6.43427995572917
"7020"	"Parameters CF 7315 10_06_2020 23_39.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.598661561097861	7.01488391772101
"7021"	"Parameters CF 7316 10_06_2020 23_40.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.613638936106626	8.93747774489427
"7022"	"Parameters CF 7317 10_06_2020 23_40.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.524752010951925	7.26462441042641
"7023"	"Parameters CF 7318 10_06_2020 23_40.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.523477767258128	10.7747053492436
"7024"	"Parameters CF 7319 10_06_2020 23_40.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.405561922541036	6.04271181220886
"7025"	"Parameters CF 732 11_06_2020 14_53.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.490551142147439	12.5447501460362
"7026"	"Parameters CF 7320 10_06_2020 23_41.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.553942060070817	8.64693571795636
"7027"	"Parameters CF 7321 10_06_2020 23_41.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.598653130324635	11.8608847120461
"7028"	"Parameters CF 7322 10_06_2020 23_41.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.412950010652734	17.8198320443955
"7029"	"Parameters CF 7323 10_06_2020 23_42.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.816742407639967	9.65657256679349
"7030"	"Parameters CF 7324 10_06_2020 23_42.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.408039233703002	7.33338213761027
"7031"	"Parameters CF 7325 10_06_2020 23_42.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.717109636692663	12.8252237222328
"7032"	"Parameters CF 7326 10_06_2020 23_43.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.607015614226586	10.3869065009453
"7033"	"Parameters CF 7327 10_06_2020 23_43.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.645509000945511	10.3446060139768
"7034"	"Parameters CF 7328 10_06_2020 23_43.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.759596818569709	14.4658730429816
"7035"	"Parameters CF 7329 10_06_2020 23_44.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.541933832257521	10.6666193650662
"7036"	"Parameters CF 733 11_06_2020 14_54.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.647049466226139	11.9742575955165
"7037"	"Parameters CF 7330 10_06_2020 23_44.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.529643546615373	11.7694433525898
"7038"	"Parameters CF 7331 10_06_2020 23_44.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.543144876609134	9.92743989834433
"7039"	"Parameters CF 7332 10_06_2020 23_44.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.636736565765147	8.7234543799157
"7040"	"Parameters CF 7333 10_06_2020 23_45.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.458437848251007	9.78135458467245
"7041"	"Parameters CF 7334 10_06_2020 23_45.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.564966594082016	9.86728382897583
"7042"	"Parameters CF 7335 10_06_2020 23_45.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.640507506427944	11.0572385733914
"7043"	"Parameters CF 7336 10_06_2020 23_46.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.481343060589587	13.5961687402934
"7044"	"Parameters CF 7337 10_06_2020 23_46.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.6491228086767	8.48785872851657
"7045"	"Parameters CF 7338 10_06_2020 23_46.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.453494098848015	7.96808359720433
"7046"	"Parameters CF 7339 10_06_2020 23_46.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.279849035351107	7.16605223638462
"7047"	"Parameters CF 734 11_06_2020 14_54.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.466267560572196	10.4390150858224
"7048"	"Parameters CF 7340 10_06_2020 23_47.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.679531897147601	8.39451303437231
"7049"	"Parameters CF 7341 10_06_2020 23_47.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.38725363028958	8.36823006714109
"7050"	"Parameters CF 7342 10_06_2020 23_47.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.56066818759431	9.35742555987936
"7051"	"Parameters CF 7343 10_06_2020 23_47.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.544067626875519	14.1820566639416
"7052"	"Parameters CF 7344 10_06_2020 23_48.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.493873928258821	13.7859946288227
"7053"	"Parameters CF 7345 10_06_2020 23_48.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.580370759757892	15.0988974369575
"7054"	"Parameters CF 7346 10_06_2020 23_48.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.566810834179636	10.9552319633003
"7055"	"Parameters CF 7347 10_06_2020 23_48.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.587944285678862	6.84278855651249
"7056"	"Parameters CF 7348 10_06_2020 23_49.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.382531625084779	9.91288291579749
"7057"	"Parameters CF 7349 10_06_2020 23_49.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.654530898833043	13.2612702481444
"7058"	"Parameters CF 735 11_06_2020 14_54.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.533804473947499	6.6818716261497
"7059"	"Parameters CF 7350 10_06_2020 23_49.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.547282921644481	11.6285371632727
"7060"	"Parameters CF 7351 10_06_2020 23_49.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.453506952936291	7.95439953842144
"7061"	"Parameters CF 7352 10_06_2020 23_50.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.538505210762821	7.32061834082129
"7062"	"Parameters CF 7353 10_06_2020 23_50.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.607504330219625	7.00671402408253
"7063"	"Parameters CF 7354 10_06_2020 23_51.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.76451167937554	4.53716448813756
"7064"	"Parameters CF 7355 10_06_2020 23_51.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.689520841272167	9.95656563708437
"7065"	"Parameters CF 7356 10_06_2020 23_51.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.638408278115397	10.1756842788208
"7066"	"Parameters CF 7357 10_06_2020 23_52.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.574387052285453	7.36495409867353
"7067"	"Parameters CF 7358 10_06_2020 23_52.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.60911179694468	14.3454924783578
"7068"	"Parameters CF 7359 10_06_2020 23_52.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.527424208437809	16.6103574985462
"7069"	"Parameters CF 736 11_06_2020 14_54.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.577239506734596	5.48203847413568
"7070"	"Parameters CF 7360 10_06_2020 23_52.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.4238254941864	11.3230341494547
"7071"	"Parameters CF 7361 10_06_2020 23_53.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.504271382896173	9.0573254061955
"7072"	"Parameters CF 7362 10_06_2020 23_53.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.494745204475499	8.77302225189889
"7073"	"Parameters CF 7363 10_06_2020 23_53.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.546640788878062	17.442489378208
"7074"	"Parameters CF 7364 10_06_2020 23_54.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.524862402963962	8.21503814783772
"7075"	"Parameters CF 7365 10_06_2020 23_54.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.557286759686363	15.4134850794211
"7076"	"Parameters CF 7366 10_06_2020 23_54.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.566577192066059	6.4775574088694
"7077"	"Parameters CF 7367 10_06_2020 23_54.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.600763236644291	10.7218128940426
"7078"	"Parameters CF 7368 10_06_2020 23_55.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.596022028742836	16.0758130892021
"7079"	"Parameters CF 7369 10_06_2020 23_55.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.535919568572138	9.05297571395109
"7080"	"Parameters CF 737 11_06_2020 14_55.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.475556098636203	10.8871642869041
"7081"	"Parameters CF 7370 10_06_2020 23_55.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.542576879237463	6.14121640195286
"7082"	"Parameters CF 7371 10_06_2020 23_56.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.759136809417557	6.72876185361405
"7083"	"Parameters CF 7372 10_06_2020 23_56.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.437083242308787	10.1385153753678
"7084"	"Parameters CF 7373 10_06_2020 23_56.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.729303151866031	10.7627866429934
"7085"	"Parameters CF 7374 10_06_2020 23_57.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.710591429317974	18.1981473384598
"7086"	"Parameters CF 7375 10_06_2020 23_57.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.723730221542097	10.898883532994
"7087"	"Parameters CF 7376 10_06_2020 23_57.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.470586269332225	15.5169517471602
"7088"	"Parameters CF 7377 10_06_2020 23_58.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.387662789421903	9.84768669617088
"7089"	"Parameters CF 7378 10_06_2020 23_58.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.510730334460488	3.7372928464928
"7090"	"Parameters CF 7379 10_06_2020 23_58.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.505280709303633	12.5274330597013
"7091"	"Parameters CF 738 11_06_2020 14_55.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.657401024670053	5.07593899709059
"7092"	"Parameters CF 7380 10_06_2020 23_58.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.539580503086216	7.062411591879
"7093"	"Parameters CF 7381 10_06_2020 23_58.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.439240847067968	18.3461420416333
"7094"	"Parameters CF 7382 10_06_2020 23_59.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.72993667270281	10.7693335602326
"7095"	"Parameters CF 7383 10_06_2020 23_59.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.552349304250844	9.97786419226924
"7096"	"Parameters CF 7384 10_06_2020 23_59.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.636622509411888	8.48389913724862
"7097"	"Parameters CF 7385 11_06_2020 00_00.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.554492385886581	13.3819918163395
"7098"	"Parameters CF 7386 11_06_2020 00_00.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.854127849606115	11.9836381166656
"7099"	"Parameters CF 7387 11_06_2020 00_00.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.302545939727596	7.93844532511967
"7100"	"Parameters CF 7388 11_06_2020 00_01.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.452886469049815	8.60182503237972
"7101"	"Parameters CF 7389 11_06_2020 00_01.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.629547008328192	9.25909962680358
"7102"	"Parameters CF 739 11_06_2020 14_55.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.495543540326219	9.53700863702449
"7103"	"Parameters CF 7390 11_06_2020 00_01.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.468485986600332	9.49849754314162
"7104"	"Parameters CF 7391 11_06_2020 00_01.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.509937342071753	16.7159153017452
"7105"	"Parameters CF 7392 11_06_2020 00_02.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.588447491839953	9.10719760567604
"7106"	"Parameters CF 7393 11_06_2020 00_02.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.5707710214975	11.2158416202853
"7107"	"Parameters CF 7394 11_06_2020 00_02.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.726606180106288	8.19243865955725
"7108"	"Parameters CF 7395 11_06_2020 00_02.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.397339114160026	9.8821772054729
"7109"	"Parameters CF 7396 11_06_2020 00_03.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.663933121312639	10.6413984347655
"7110"	"Parameters CF 7397 11_06_2020 00_03.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.351337978188586	12.5366967284236
"7111"	"Parameters CF 7398 11_06_2020 00_03.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.533104653074747	7.96241268665608
"7112"	"Parameters CF 7399 11_06_2020 00_03.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.449843003134225	11.2666619768238
"7113"	"Parameters CF 74 11_06_2020 11_36.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.553781797446343	11.1065480792507
"7114"	"Parameters CF 740 11_06_2020 14_55.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.45043639538412	8.83360074367135
"7115"	"Parameters CF 7400 11_06_2020 00_04.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.629325414679249	6.07005129915654
"7116"	"Parameters CF 7401 11_06_2020 00_04.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.518640516976521	11.606196681985
"7117"	"Parameters CF 7402 11_06_2020 00_04.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.583136268441814	12.69020584328
"7118"	"Parameters CF 7403 11_06_2020 00_05.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.637293084992676	7.64631107509129
"7119"	"Parameters CF 7404 11_06_2020 00_05.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.711530400984588	8.85871073001807
"7120"	"Parameters CF 7405 11_06_2020 00_05.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.617414129489138	8.88194451462349
"7121"	"Parameters CF 7406 11_06_2020 00_06.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.49136654915349	10.7976623028932
"7122"	"Parameters CF 7407 11_06_2020 00_06.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.594958756966504	10.8267401841624
"7123"	"Parameters CF 7408 11_06_2020 00_06.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.517080035050442	12.0710473416818
"7124"	"Parameters CF 7409 11_06_2020 00_06.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.61578621389999	10.2012860449922
"7125"	"Parameters CF 741 11_06_2020 14_55.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.237796080641949	14.173443650442
"7126"	"Parameters CF 7410 11_06_2020 00_07.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.613428098032429	3.45348920295349
"7127"	"Parameters CF 7411 11_06_2020 00_07.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.585506611244245	10.6898184120213
"7128"	"Parameters CF 7412 11_06_2020 00_07.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.638102407767909	12.8771831869996
"7129"	"Parameters CF 7413 11_06_2020 00_08.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.560162744588445	8.43914979517986
"7130"	"Parameters CF 7414 11_06_2020 00_08.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.513269597081182	7.65612179217728
"7131"	"Parameters CF 7415 11_06_2020 00_08.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.588759937664788	9.42921957133134
"7132"	"Parameters CF 7416 11_06_2020 00_09.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.603618547778677	7.56195545146324
"7133"	"Parameters CF 7417 11_06_2020 00_09.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.64489478602285	6.30542875725596
"7134"	"Parameters CF 7418 11_06_2020 00_09.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.528095821932803	8.88857831719727
"7135"	"Parameters CF 7419 11_06_2020 00_09.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.508694245575006	10.3221507946763
"7136"	"Parameters CF 742 11_06_2020 14_56.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.376052337139676	13.6068883307679
"7137"	"Parameters CF 7420 11_06_2020 00_10.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.49677949452055	14.5136010938226
"7138"	"Parameters CF 7421 11_06_2020 00_10.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.622069593544376	14.2050751368353
"7139"	"Parameters CF 7422 11_06_2020 00_10.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.51826979154784	8.77271498138738
"7140"	"Parameters CF 7423 11_06_2020 00_11.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.581009516850961	10.655153883278
"7141"	"Parameters CF 7424 11_06_2020 00_11.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.594247521501917	11.4142902238203
"7142"	"Parameters CF 7425 11_06_2020 00_11.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.617929392702936	7.56276359913132
"7143"	"Parameters CF 7426 11_06_2020 00_12.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.712634389808884	9.8927871027554
"7144"	"Parameters CF 7427 11_06_2020 00_12.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.654144924683776	9.05020141906351
"7145"	"Parameters CF 7428 11_06_2020 00_12.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.508130564130377	12.3290791760018
"7146"	"Parameters CF 7429 11_06_2020 00_13.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.68180079040985	7.93521948241459
"7147"	"Parameters CF 743 11_06_2020 14_56.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.511360468841498	10.4895652004361
"7148"	"Parameters CF 7430 11_06_2020 00_13.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.660649001469969	11.0859471287456
"7149"	"Parameters CF 7431 11_06_2020 00_13.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.427037340909596	13.8022002894566
"7150"	"Parameters CF 7432 11_06_2020 00_14.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.597989508712609	11.8762278287588
"7151"	"Parameters CF 7433 11_06_2020 00_14.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.637126513541851	9.28712936794445
"7152"	"Parameters CF 7434 11_06_2020 00_14.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.597286178118176	9.77782194978285
"7153"	"Parameters CF 7435 11_06_2020 00_15.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.547313613114379	14.5745798475192
"7154"	"Parameters CF 7436 11_06_2020 00_15.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.585467869711379	10.4699931526407
"7155"	"Parameters CF 7437 11_06_2020 00_15.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.585090090146304	8.75775478855016
"7156"	"Parameters CF 7438 11_06_2020 00_15.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.444225312397188	9.52950481525788
"7157"	"Parameters CF 7439 11_06_2020 00_16.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.484943253457773	4.87862381448732
"7158"	"Parameters CF 744 11_06_2020 14_56.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.570203363792021	8.69024136033777
"7159"	"Parameters CF 7440 11_06_2020 00_16.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.754660071627258	7.54568050460757
"7160"	"Parameters CF 7441 11_06_2020 00_16.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.547309766077777	9.35915188184561
"7161"	"Parameters CF 7442 11_06_2020 00_17.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.439009358360204	8.69289856051063
"7162"	"Parameters CF 7443 11_06_2020 00_17.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.629059064582948	11.1031920351436
"7163"	"Parameters CF 7444 11_06_2020 00_17.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.570239827535091	9.60237837227928
"7164"	"Parameters CF 7445 11_06_2020 00_18.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.519264241068467	6.3439189948827
"7165"	"Parameters CF 7446 11_06_2020 00_18.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.576132556213698	3.95857767126693
"7166"	"Parameters CF 7447 11_06_2020 00_18.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.493356954509674	6.26343778308073
"7167"	"Parameters CF 7448 11_06_2020 00_19.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.710509595278934	3.64248603260002
"7168"	"Parameters CF 7449 11_06_2020 00_19.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.545340287398756	11.6669484964719
"7169"	"Parameters CF 745 11_06_2020 14_57.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.518794680730286	12.0511588613712
"7170"	"Parameters CF 7450 11_06_2020 00_19.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.531740856493143	6.2944157873839
"7171"	"Parameters CF 7451 11_06_2020 00_19.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.492807101919682	10.2385442926699
"7172"	"Parameters CF 7452 11_06_2020 00_19.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.421176709142538	9.17678711085869
"7173"	"Parameters CF 7453 11_06_2020 00_20.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.644471788351388	10.0449337433413
"7174"	"Parameters CF 7454 11_06_2020 00_20.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.545756674654408	9.50697425974814
"7175"	"Parameters CF 7455 11_06_2020 00_20.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.501882193734157	5.92027349247377
"7176"	"Parameters CF 7456 11_06_2020 00_21.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.646872064475039	7.15273940049914
"7177"	"Parameters CF 7457 11_06_2020 00_21.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.499087751791442	14.369733183216
"7178"	"Parameters CF 7458 11_06_2020 00_21.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.502104556723619	11.2700208933699
"7179"	"Parameters CF 7459 11_06_2020 00_21.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.511323970246128	10.1892931996486
"7180"	"Parameters CF 746 11_06_2020 14_57.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.517724950318876	7.25859397493861
"7181"	"Parameters CF 7460 11_06_2020 00_22.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.508631654286634	9.91944347096642
"7182"	"Parameters CF 7461 11_06_2020 00_22.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.602844347613366	6.0332614005917
"7183"	"Parameters CF 7462 11_06_2020 00_22.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.416179509769007	9.38310108574052
"7184"	"Parameters CF 7463 11_06_2020 00_23.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.58347384893688	15.4612933351187
"7185"	"Parameters CF 7464 11_06_2020 00_23.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.631251813390623	10.4586275725873
"7186"	"Parameters CF 7465 11_06_2020 00_23.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.558839390906057	10.5250183569101
"7187"	"Parameters CF 7466 11_06_2020 00_23.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.467751282305354	3.28343220871913
"7188"	"Parameters CF 7467 11_06_2020 00_24.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.689901793850692	10.6263806575467
"7189"	"Parameters CF 7468 11_06_2020 00_24.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.633111844868523	8.70163227618673
"7190"	"Parameters CF 7469 11_06_2020 00_24.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.442323223198186	9.48133625337307
"7191"	"Parameters CF 747 11_06_2020 14_57.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.639356660185677	5.23006194706701
"7192"	"Parameters CF 7470 11_06_2020 00_25.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.704073369882925	8.59231881141031
"7193"	"Parameters CF 7471 11_06_2020 00_25.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.584712956712562	15.5748076349626
"7194"	"Parameters CF 7472 11_06_2020 00_25.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.682683425145764	7.60386225565229
"7195"	"Parameters CF 7473 11_06_2020 00_26.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.54240842873336	15.2835593127983
"7196"	"Parameters CF 7474 11_06_2020 00_26.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.608759469007507	8.00189367465573
"7197"	"Parameters CF 7475 11_06_2020 00_26.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.599572341558667	7.38718312437778
"7198"	"Parameters CF 7476 11_06_2020 00_26.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.412908305744821	3.04508375619181
"7199"	"Parameters CF 7477 11_06_2020 00_27.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.693520707963817	10.5990417245785
"7200"	"Parameters CF 7478 11_06_2020 00_27.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.682431803473519	8.22333113395203
"7201"	"Parameters CF 7479 11_06_2020 00_27.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.544928904146578	4.63533848793718
"7202"	"Parameters CF 748 11_06_2020 14_57.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.565623467563974	8.9508469947029
"7203"	"Parameters CF 7480 11_06_2020 00_28.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.573728182325616	13.9681133256174
"7204"	"Parameters CF 7481 11_06_2020 00_28.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.420198287259495	8.09416457291982
"7205"	"Parameters CF 7482 11_06_2020 00_28.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.707472232288171	6.00894844142939
"7206"	"Parameters CF 7483 11_06_2020 00_29.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.500864393480494	7.65754675224012
"7207"	"Parameters CF 7484 11_06_2020 00_29.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.532192394531072	8.40115602194663
"7208"	"Parameters CF 7485 11_06_2020 00_29.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.535195563325545	9.85184507865882
"7209"	"Parameters CF 7486 11_06_2020 00_29.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.514409686936601	8.05900141273051
"7210"	"Parameters CF 7487 11_06_2020 00_30.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.597598232957171	10.7936594151097
"7211"	"Parameters CF 7488 11_06_2020 00_30.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.670046282194519	10.1642645072508
"7212"	"Parameters CF 7489 11_06_2020 00_30.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.504537856733999	4.88295494628255
"7213"	"Parameters CF 749 11_06_2020 14_58.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.636538778417847	7.44225768640604
"7214"	"Parameters CF 7490 11_06_2020 00_31.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.600172468389006	11.3574100142758
