"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"bi_CA"	"weight_day"
"6827"	"Parameters bimodal 7141 28_11_2019 10_04.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.42240602034334
"6828"	"Parameters bimodal 7142 28_11_2019 10_05.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	18.5897298013842
"6829"	"Parameters bimodal 7143 28_11_2019 10_05.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	6.96438097537992
"6830"	"Parameters bimodal 7144 28_11_2019 10_05.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	11.7081795315533
"6831"	"Parameters bimodal 7145 28_11_2019 10_05.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	7.47860261595882
"6832"	"Parameters bimodal 7146 28_11_2019 10_05.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	4.99479837196125
"6833"	"Parameters bimodal 7147 28_11_2019 10_05.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	13.0165978532932
"6834"	"Parameters bimodal 7148 28_11_2019 10_05.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	10.1545076368239
"6835"	"Parameters bimodal 7149 28_11_2019 10_05.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	13.8520141986696
"6836"	"Parameters bimodal 715 28_11_2019 13_14.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.0244694102806
"6837"	"Parameters bimodal 7150 28_11_2019 10_05.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	6.87628399778345
"6838"	"Parameters bimodal 7151 28_11_2019 10_06.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	6.8692190571538
"6839"	"Parameters bimodal 7152 28_11_2019 10_06.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	10.8288116434318
"6840"	"Parameters bimodal 7153 28_11_2019 10_06.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	9.97034387925909
"6841"	"Parameters bimodal 7154 28_11_2019 10_06.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	3.83723799084796
"6842"	"Parameters bimodal 7155 28_11_2019 10_07.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	6.9365823663166
"6843"	"Parameters bimodal 7156 28_11_2019 10_07.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	12.3692466017856
"6844"	"Parameters bimodal 7157 28_11_2019 10_09.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	4.98580785070704
"6845"	"Parameters bimodal 7158 28_11_2019 10_10.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	14.4020664922288
"6846"	"Parameters bimodal 7159 28_11_2019 10_11.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	12.295630159965
"6847"	"Parameters bimodal 716 28_11_2019 13_14.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	10.6310938278791
"6848"	"Parameters bimodal 7160 28_11_2019 10_11.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	16.8324391996979
"6849"	"Parameters bimodal 7161 28_11_2019 10_11.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	8.03772866016889
"6850"	"Parameters bimodal 7162 28_11_2019 10_12.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	6.74890172752663
"6851"	"Parameters bimodal 7163 28_11_2019 10_13.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	9.87171700883937
"6852"	"Parameters bimodal 7164 28_11_2019 10_14.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	17.9720736087312
"6853"	"Parameters bimodal 7165 28_11_2019 10_14.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	11.3816488564601
"6854"	"Parameters bimodal 7166 28_11_2019 10_14.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	7.90163756913688
"6855"	"Parameters bimodal 7167 28_11_2019 10_14.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	14.4622485381633
"6856"	"Parameters bimodal 7168 28_11_2019 10_15.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	12.0088747328552
"6857"	"Parameters bimodal 7169 28_11_2019 10_16.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	6.45547949501029
"6858"	"Parameters bimodal 717 28_11_2019 13_15.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	7.37282198240343
"6859"	"Parameters bimodal 7170 28_11_2019 10_16.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	14.4243735648877
"6860"	"Parameters bimodal 7171 28_11_2019 10_16.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	5.55496307511691
"6861"	"Parameters bimodal 7172 28_11_2019 10_16.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.1657448527109
"6862"	"Parameters bimodal 7173 28_11_2019 10_17.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	7.82142166452845
"6863"	"Parameters bimodal 7174 28_11_2019 10_18.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	2.88964575003516
"6864"	"Parameters bimodal 7175 28_11_2019 10_19.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	8.24145757817923
"6865"	"Parameters bimodal 7176 28_11_2019 10_19.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.69699638718614
"6866"	"Parameters bimodal 7177 28_11_2019 10_19.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	5.86240526442445
"6867"	"Parameters bimodal 7178 28_11_2019 10_20.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	3.79128913764434
"6868"	"Parameters bimodal 7179 28_11_2019 10_20.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	8.35572254216145
"6869"	"Parameters bimodal 718 28_11_2019 13_15.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	9.96743989470049
"6870"	"Parameters bimodal 7180 28_11_2019 10_20.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	10.4788577983709
"6871"	"Parameters bimodal 7181 28_11_2019 10_21.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	10.8803928243478
"6872"	"Parameters bimodal 7182 28_11_2019 10_21.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	9.60883784851904
"6873"	"Parameters bimodal 7183 28_11_2019 10_22.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	8.59168791088798
"6874"	"Parameters bimodal 7184 28_11_2019 10_23.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	9.90058827567086
"6875"	"Parameters bimodal 7185 28_11_2019 10_23.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	6.84390878297309
"6876"	"Parameters bimodal 7186 28_11_2019 10_23.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	6.15555239478206
"6877"	"Parameters bimodal 7187 28_11_2019 10_23.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	6.71511128680401
"6878"	"Parameters bimodal 7188 28_11_2019 10_23.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	11.2603722924702
"6879"	"Parameters bimodal 7189 28_11_2019 10_23.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	11.9779685479969
"6880"	"Parameters bimodal 719 28_11_2019 13_15.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	8.75286860806834
"6881"	"Parameters bimodal 7190 28_11_2019 10_24.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	8.20788237561746
"6882"	"Parameters bimodal 7191 28_11_2019 10_24.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	9.28954513971301
"6883"	"Parameters bimodal 7192 28_11_2019 10_24.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	10.7905761733528
"6884"	"Parameters bimodal 7193 28_11_2019 10_24.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	9.33580051276398
"6885"	"Parameters bimodal 7194 28_11_2019 10_24.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.98669799695389
"6886"	"Parameters bimodal 7195 28_11_2019 10_24.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	9.55402320555968
"6887"	"Parameters bimodal 7196 28_11_2019 10_24.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	10.9761528848155
"6888"	"Parameters bimodal 7197 28_11_2019 10_24.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	12.0640251663803
"6889"	"Parameters bimodal 7198 28_11_2019 10_24.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	10.6369706314422
"6890"	"Parameters bimodal 7199 28_11_2019 10_25.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	6.6258464263222
"6891"	"Parameters bimodal 72 28_11_2019 09_43.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	7.58631577235939
"6892"	"Parameters bimodal 720 28_11_2019 13_15.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	13.4383575908718
"6893"	"Parameters bimodal 7200 28_11_2019 10_26.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	11.6670776931358
"6894"	"Parameters bimodal 7201 28_11_2019 10_26.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	10.9851378951365
"6895"	"Parameters bimodal 7202 28_11_2019 10_27.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	9.11628929685671
"6896"	"Parameters bimodal 7203 28_11_2019 10_27.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	9.79579874397248
"6897"	"Parameters bimodal 7204 28_11_2019 10_28.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.4417284463623
"6898"	"Parameters bimodal 7205 28_11_2019 10_28.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	7.05090583404641
"6899"	"Parameters bimodal 7206 28_11_2019 10_28.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	9.21490430068165
"6900"	"Parameters bimodal 7207 28_11_2019 10_28.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	8.41962620340778
"6901"	"Parameters bimodal 7208 28_11_2019 10_29.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	7.81518889189606
"6902"	"Parameters bimodal 7209 28_11_2019 10_29.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	9.1601256736347
"6903"	"Parameters bimodal 721 28_11_2019 13_15.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	8.85285172436733
"6904"	"Parameters bimodal 7210 28_11_2019 10_29.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	10.8028034271078
"6905"	"Parameters bimodal 7211 28_11_2019 10_29.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	5.54483247612875
"6906"	"Parameters bimodal 7212 28_11_2019 10_29.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	12.2566097752143
"6907"	"Parameters bimodal 7213 28_11_2019 10_29.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	5.91886965091715
"6908"	"Parameters bimodal 7214 28_11_2019 10_29.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	9.91886460848078
"6909"	"Parameters bimodal 7215 28_11_2019 10_30.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	12.3509497637894
"6910"	"Parameters bimodal 7216 28_11_2019 10_30.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	8.31270019431518
"6911"	"Parameters bimodal 7217 28_11_2019 10_31.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	13.9971753167966
"6912"	"Parameters bimodal 7218 28_11_2019 10_32.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.8800026601321
"6913"	"Parameters bimodal 7219 28_11_2019 10_32.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	10.7040318970722
"6914"	"Parameters bimodal 722 28_11_2019 13_15.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	13.3561544725856
"6915"	"Parameters bimodal 7220 28_11_2019 10_32.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.685063708482
"6916"	"Parameters bimodal 7221 28_11_2019 10_32.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	9.08523638597843
"6917"	"Parameters bimodal 7222 28_11_2019 10_32.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	13.3540742920217
"6918"	"Parameters bimodal 7223 28_11_2019 10_32.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	9.41800639796526
"6919"	"Parameters bimodal 7224 28_11_2019 10_33.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	10.285255087523
"6920"	"Parameters bimodal 7225 28_11_2019 10_33.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	12.6958216193361
"6921"	"Parameters bimodal 7226 28_11_2019 10_33.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	9.26990791052168
"6922"	"Parameters bimodal 7227 28_11_2019 10_33.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	12.6972833752537
"6923"	"Parameters bimodal 7228 28_11_2019 10_33.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	10.0485423392411
"6924"	"Parameters bimodal 7229 28_11_2019 10_33.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	11.507452718558
"6925"	"Parameters bimodal 723 28_11_2019 13_16.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	4.41787415552206
"6926"	"Parameters bimodal 7230 28_11_2019 10_35.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	11.1835718466399
"6927"	"Parameters bimodal 7231 28_11_2019 10_35.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.30603099605846
"6928"	"Parameters bimodal 7232 28_11_2019 10_35.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"True"	7.30939590867273
"6929"	"Parameters bimodal 7233 28_11_2019 10_36.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	7.29976921820922
"6930"	"Parameters bimodal 7234 28_11_2019 10_37.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	8.31607635912711
"6931"	"Parameters bimodal 7235 28_11_2019 10_38.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	5.21355260356248
"6932"	"Parameters bimodal 7236 28_11_2019 10_38.txt"	"bimodal"	"True"	"True"	"True"	"response_par"	"False"	8.67149348012491
"6933"	"Parameters bimodal 7237 28_11_2019 10_38.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	11.6436224821627
"6934"	"Parameters bimodal 7238 28_11_2019 10_38.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.1542146969442
"6935"	"Parameters bimodal 7239 28_11_2019 10_38.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	5.17637000122295
"6936"	"Parameters bimodal 724 28_11_2019 13_17.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	11.2838398434403
"6937"	"Parameters bimodal 7240 28_11_2019 10_39.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	10.4778854143657
"6938"	"Parameters bimodal 7241 28_11_2019 10_39.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	7.96424757786118
"6939"	"Parameters bimodal 7242 28_11_2019 10_39.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	12.2250571439953
"6940"	"Parameters bimodal 7243 28_11_2019 10_40.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	15.6388579132649
"6941"	"Parameters bimodal 7244 28_11_2019 10_40.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	9.51822090751987
"6942"	"Parameters bimodal 7245 28_11_2019 10_40.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	12.9868867423296
"6943"	"Parameters bimodal 7246 28_11_2019 10_41.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	12.4046837162666
"6944"	"Parameters bimodal 7247 28_11_2019 10_41.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"True"	6.34611178040195
"6945"	"Parameters bimodal 7248 28_11_2019 10_42.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	6.40197247856047
"6946"	"Parameters bimodal 7249 28_11_2019 10_42.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	12.6307340812883
"6947"	"Parameters bimodal 725 28_11_2019 13_17.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"True"	11.4540346685276
"6948"	"Parameters bimodal 7250 28_11_2019 10_43.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	16.1510373279987
"6949"	"Parameters bimodal 7251 28_11_2019 10_44.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	12.0303364445207
"6950"	"Parameters bimodal 7252 28_11_2019 10_44.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	14.472380620333
"6951"	"Parameters bimodal 7253 28_11_2019 10_44.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	12.9973962710007
"6952"	"Parameters bimodal 7254 28_11_2019 10_44.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	13.6294771426517
"6953"	"Parameters bimodal 7255 28_11_2019 10_44.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	8.51435445212244
"6954"	"Parameters bimodal 7256 28_11_2019 10_44.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	12.9559405589523
"6955"	"Parameters bimodal 7257 28_11_2019 10_44.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	7.12518617457575
"6956"	"Parameters bimodal 7258 28_11_2019 10_45.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	10.3504041657651
"6957"	"Parameters bimodal 7259 28_11_2019 10_46.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	11.5095625032317
"6958"	"Parameters bimodal 726 28_11_2019 13_18.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	16.1379846510486
"6959"	"Parameters bimodal 7260 28_11_2019 10_46.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	11.2139042560866
"6960"	"Parameters bimodal 7261 28_11_2019 10_47.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	15.6184164888567
"6961"	"Parameters bimodal 7262 28_11_2019 10_47.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	11.2420654870761
"6962"	"Parameters bimodal 7263 28_11_2019 10_48.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	8.57249035251453
"6963"	"Parameters bimodal 7264 28_11_2019 10_48.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	10.9462778639881
"6964"	"Parameters bimodal 7265 28_11_2019 10_48.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	13.093761051803
"6965"	"Parameters bimodal 7266 28_11_2019 10_48.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	5.70608499056417
"6966"	"Parameters bimodal 7267 28_11_2019 10_49.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	13.4857567889137
"6967"	"Parameters bimodal 7268 28_11_2019 10_49.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	10.7404143240472
"6968"	"Parameters bimodal 7269 28_11_2019 10_50.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	11.509720166705
"6969"	"Parameters bimodal 727 28_11_2019 13_19.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"False"	11.2840289580871
"6970"	"Parameters bimodal 7270 28_11_2019 10_50.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	5.30173359100427
"6971"	"Parameters bimodal 7271 28_11_2019 10_50.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	6.34694238595797
"6972"	"Parameters bimodal 7272 28_11_2019 10_50.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	7.24108785136298
"6973"	"Parameters bimodal 7273 28_11_2019 10_51.txt"	"bimodal"	"False"	"False"	"True"	"response_par"	"False"	10.6974262613617
"6974"	"Parameters bimodal 7274 28_11_2019 10_52.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	8.74356856435314
"6975"	"Parameters bimodal 7275 28_11_2019 10_52.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	10.9128520126956
"6976"	"Parameters bimodal 7276 28_11_2019 10_52.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	20.9600065308869
"6977"	"Parameters bimodal 7277 28_11_2019 10_52.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	11.1750778201725
"6978"	"Parameters bimodal 7278 28_11_2019 10_52.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	10.761427784421
"6979"	"Parameters bimodal 7279 28_11_2019 10_52.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	8.85322146667656
"6980"	"Parameters bimodal 728 28_11_2019 13_19.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	11.07990340521
"6981"	"Parameters bimodal 7280 28_11_2019 10_52.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	9.50180973114896
"6982"	"Parameters bimodal 7281 28_11_2019 10_52.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	7.50617575134909
"6983"	"Parameters bimodal 7282 28_11_2019 10_53.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"False"	10.6834886270033
"6984"	"Parameters bimodal 7283 28_11_2019 10_53.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	9.75393523087662
"6985"	"Parameters bimodal 7284 28_11_2019 10_53.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	10.1037531771819
"6986"	"Parameters bimodal 7285 28_11_2019 10_53.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	15.7858082860715
"6987"	"Parameters bimodal 7286 28_11_2019 10_54.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"False"	13.1277172818562
"6988"	"Parameters bimodal 7287 28_11_2019 10_54.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	7.28392282386991
"6989"	"Parameters bimodal 7288 28_11_2019 10_54.txt"	"bimodal"	"True"	"True"	"False"	"response_par"	"True"	9.38766751205079
"6990"	"Parameters bimodal 7289 28_11_2019 10_54.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	14.9122945755226
"6991"	"Parameters bimodal 729 28_11_2019 13_19.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	13.1475209506819
"6992"	"Parameters bimodal 7290 28_11_2019 10_54.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	15.1165422512422
"6993"	"Parameters bimodal 7291 28_11_2019 10_55.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	9.38944338448798
"6994"	"Parameters bimodal 7292 28_11_2019 10_55.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	9.38540531086151
"6995"	"Parameters bimodal 7293 28_11_2019 10_55.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"False"	12.7421682377563
"6996"	"Parameters bimodal 7294 28_11_2019 10_55.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"True"	9.24190455058288
"6997"	"Parameters bimodal 7295 28_11_2019 10_56.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	10.2168619344879
"6998"	"Parameters bimodal 7296 28_11_2019 10_56.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"False"	10.7685769332004
"6999"	"Parameters bimodal 7297 28_11_2019 10_56.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"True"	12.9075542401106
"7000"	"Parameters bimodal 7298 28_11_2019 10_56.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	12.0950950197882
"7001"	"Parameters bimodal 7299 28_11_2019 10_56.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	8.14171044995297
"7002"	"Parameters bimodal 73 28_11_2019 09_43.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	7.36702147778108
"7003"	"Parameters bimodal 730 28_11_2019 13_21.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	10.9028141677493
"7004"	"Parameters bimodal 7300 28_11_2019 10_58.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.95332606087467
"7005"	"Parameters bimodal 7301 28_11_2019 10_59.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"False"	13.3629970391791
"7006"	"Parameters bimodal 7302 28_11_2019 10_59.txt"	"bimodal"	"True"	"False"	"True"	"response_type2"	"True"	8.90391956625469
"7007"	"Parameters bimodal 7303 28_11_2019 10_59.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"True"	11.1325599480267
"7008"	"Parameters bimodal 7304 28_11_2019 10_59.txt"	"bimodal"	"True"	"True"	"True"	"response_type2"	"True"	10.1254537548166
"7009"	"Parameters bimodal 7305 28_11_2019 10_59.txt"	"bimodal"	"True"	"False"	"True"	"response_par"	"False"	11.3940831580846
"7010"	"Parameters bimodal 7306 28_11_2019 10_59.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"True"	8.75629356901468
"7011"	"Parameters bimodal 7307 28_11_2019 10_59.txt"	"bimodal"	"False"	"False"	"True"	"response_type2"	"True"	14.4644223866447
"7012"	"Parameters bimodal 7308 28_11_2019 11_00.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"True"	10.9708843182085
"7013"	"Parameters bimodal 7309 28_11_2019 11_00.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"True"	10.4527620853632
"7014"	"Parameters bimodal 731 28_11_2019 13_21.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"False"	3.88468819795003
"7015"	"Parameters bimodal 7310 28_11_2019 11_01.txt"	"bimodal"	"True"	"False"	"False"	"response_type2"	"False"	9.30439688249461
"7016"	"Parameters bimodal 7311 28_11_2019 11_02.txt"	"bimodal"	"False"	"False"	"False"	"response_par"	"False"	6.224156801772
"7017"	"Parameters bimodal 7312 28_11_2019 11_03.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	7.26828651483002
"7018"	"Parameters bimodal 7313 28_11_2019 11_03.txt"	"bimodal"	"True"	"True"	"False"	"response_type2"	"True"	12.2378432024744
"7019"	"Parameters bimodal 7314 28_11_2019 11_04.txt"	"bimodal"	"True"	"False"	"False"	"response_par"	"False"	10.8996271917103
"7020"	"Parameters bimodal 7315 28_11_2019 11_04.txt"	"bimodal"	"False"	"True"	"True"	"response_type2"	"False"	7.50901694061155
"7021"	"Parameters bimodal 7316 28_11_2019 11_04.txt"	"bimodal"	"False"	"True"	"True"	"response_par"	"True"	12.0021747361361
"7022"	"Parameters bimodal 7317 28_11_2019 11_05.txt"	"bimodal"	"False"	"True"	"False"	"response_type2"	"False"	6.38455953225065
"7023"	"Parameters bimodal 7318 28_11_2019 11_05.txt"	"bimodal"	"False"	"False"	"False"	"response_type2"	"True"	5.85975974228705
"7024"	"Parameters bimodal 7319 28_11_2019 11_05.txt"	"bimodal"	"False"	"True"	"False"	"response_par"	"False"	9.13619395861219
