"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"7486"	"Parameters conspec-attraction 7735 28_11_2019 09_51.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.0091232286318
"7487"	"Parameters conspec-attraction 7736 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.3733483793337
"7488"	"Parameters conspec-attraction 7737 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	5.32696599428713
"7489"	"Parameters conspec-attraction 7738 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	12.5558705153297
"7490"	"Parameters conspec-attraction 7739 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.6076691093118
"7491"	"Parameters conspec-attraction 774 28_11_2019 09_51.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	8.85173321386857
"7492"	"Parameters conspec-attraction 7740 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	15.1017732427264
"7493"	"Parameters conspec-attraction 7741 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.4808097340293
"7494"	"Parameters conspec-attraction 7742 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.27127660442152
"7495"	"Parameters conspec-attraction 7743 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	2.4867308140047
"7496"	"Parameters conspec-attraction 7744 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.2344176401608
"7497"	"Parameters conspec-attraction 7745 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.5387021701522
"7498"	"Parameters conspec-attraction 7746 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.63672975915474
"7499"	"Parameters conspec-attraction 7747 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	15.7904541092436
"7500"	"Parameters conspec-attraction 7748 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.33196200194964
"7501"	"Parameters conspec-attraction 7749 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.98529117532172
"7502"	"Parameters conspec-attraction 775 28_11_2019 09_51.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.535218169576
"7503"	"Parameters conspec-attraction 7750 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	5.79880753014612
"7504"	"Parameters conspec-attraction 7751 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.9785250179838
"7505"	"Parameters conspec-attraction 7752 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.10999349196553
"7506"	"Parameters conspec-attraction 7753 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.47560490945698
"7507"	"Parameters conspec-attraction 7754 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.09984725409265
"7508"	"Parameters conspec-attraction 7755 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.6377715984837
"7509"	"Parameters conspec-attraction 7756 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.1900269031527
"7510"	"Parameters conspec-attraction 7757 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.7369882619705
"7511"	"Parameters conspec-attraction 7758 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.51519602808398
"7512"	"Parameters conspec-attraction 7759 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	5.56542229655695
"7513"	"Parameters conspec-attraction 776 28_11_2019 09_51.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	12.5219220839294
"7514"	"Parameters conspec-attraction 7760 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.18787692419399
"7515"	"Parameters conspec-attraction 7761 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.2265674956579
"7516"	"Parameters conspec-attraction 7762 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.53340329758714
"7517"	"Parameters conspec-attraction 7763 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.8858567352022
"7518"	"Parameters conspec-attraction 7764 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	11.8915842760746
"7519"	"Parameters conspec-attraction 7765 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.067745756191
"7520"	"Parameters conspec-attraction 7766 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.34520856172722
"7521"	"Parameters conspec-attraction 7767 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.076935256204
"7522"	"Parameters conspec-attraction 7768 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.79582678235762
"7523"	"Parameters conspec-attraction 7769 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.9855357471501
"7524"	"Parameters conspec-attraction 777 28_11_2019 09_51.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.20512097978647
"7525"	"Parameters conspec-attraction 7770 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.5815155524346
"7526"	"Parameters conspec-attraction 7771 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.87574236348173
"7527"	"Parameters conspec-attraction 7772 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.5988181655122
"7528"	"Parameters conspec-attraction 7773 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.7985877582231
"7529"	"Parameters conspec-attraction 7774 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	6.85847395372032
"7530"	"Parameters conspec-attraction 7775 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.4278961385879
"7531"	"Parameters conspec-attraction 7776 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.63652862122564
"7532"	"Parameters conspec-attraction 7777 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.3842876364708
"7533"	"Parameters conspec-attraction 7778 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.99136020111575
"7534"	"Parameters conspec-attraction 7779 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.66717674119746
"7535"	"Parameters conspec-attraction 778 28_11_2019 09_51.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.68645066874
"7536"	"Parameters conspec-attraction 7780 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	4.71150512684804
"7537"	"Parameters conspec-attraction 7781 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.41560717498562
"7538"	"Parameters conspec-attraction 7782 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.6196105938479
"7539"	"Parameters conspec-attraction 7783 28_11_2019 09_53.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	12.3420639639084
"7540"	"Parameters conspec-attraction 7784 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	5.69093347523636
"7541"	"Parameters conspec-attraction 7785 28_11_2019 09_53.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.4350019689039
"7542"	"Parameters conspec-attraction 7786 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	12.4762732897999
"7543"	"Parameters conspec-attraction 7787 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.1915861480467
"7544"	"Parameters conspec-attraction 7788 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.4612786554936
"7545"	"Parameters conspec-attraction 7789 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.604932284769
"7546"	"Parameters conspec-attraction 779 28_11_2019 09_51.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.8860902557153
"7547"	"Parameters conspec-attraction 7790 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.6970181410179
"7548"	"Parameters conspec-attraction 7791 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.8775114420058
"7549"	"Parameters conspec-attraction 7792 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.73247262600627
"7550"	"Parameters conspec-attraction 7793 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.5465568146351
"7551"	"Parameters conspec-attraction 7794 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.59259693957429
"7552"	"Parameters conspec-attraction 7795 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.96002414971009
"7553"	"Parameters conspec-attraction 7796 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.5989346987202
"7554"	"Parameters conspec-attraction 7797 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.826496315868
"7555"	"Parameters conspec-attraction 7798 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.4160012868037
"7556"	"Parameters conspec-attraction 7799 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.63243715726791
"7557"	"Parameters conspec-attraction 78 28_11_2019 09_18.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.3038586877127
"7558"	"Parameters conspec-attraction 780 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.1429200204283
"7559"	"Parameters conspec-attraction 7800 28_11_2019 09_54.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.0641254185469
"7560"	"Parameters conspec-attraction 7801 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.75033051804972
"7561"	"Parameters conspec-attraction 7802 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.6183033900563
"7562"	"Parameters conspec-attraction 7803 28_11_2019 09_54.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.69779596863496
"7563"	"Parameters conspec-attraction 7804 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.276392892283
"7564"	"Parameters conspec-attraction 7805 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	14.0314896364373
"7565"	"Parameters conspec-attraction 7806 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.9604151338138
"7566"	"Parameters conspec-attraction 7807 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.60227200868956
"7567"	"Parameters conspec-attraction 7808 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	5.74797879322202
"7568"	"Parameters conspec-attraction 7809 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	2.637958735298
"7569"	"Parameters conspec-attraction 781 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.23302320992657
"7570"	"Parameters conspec-attraction 7810 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	6.61400839660438
"7571"	"Parameters conspec-attraction 7811 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.7775406195385
"7572"	"Parameters conspec-attraction 7812 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.25065570370167
"7573"	"Parameters conspec-attraction 7813 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.3193806295989
"7574"	"Parameters conspec-attraction 7814 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.2861213686936
"7575"	"Parameters conspec-attraction 7815 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	15.1553508058302
"7576"	"Parameters conspec-attraction 7816 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.89310865662403
"7577"	"Parameters conspec-attraction 7817 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	3.93583400827549
"7578"	"Parameters conspec-attraction 7818 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.26827765336524
"7579"	"Parameters conspec-attraction 7819 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.1078073008604
"7580"	"Parameters conspec-attraction 782 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.0166610264208
"7581"	"Parameters conspec-attraction 7820 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	4.40939201017273
"7582"	"Parameters conspec-attraction 7821 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.0882282710065
"7583"	"Parameters conspec-attraction 7822 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.89840570227295
"7584"	"Parameters conspec-attraction 7823 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.2590105616821
"7585"	"Parameters conspec-attraction 7824 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.39372859496128
"7586"	"Parameters conspec-attraction 7825 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.40408114451571
"7587"	"Parameters conspec-attraction 7826 28_11_2019 09_55.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.27279430587934
"7588"	"Parameters conspec-attraction 7827 28_11_2019 09_55.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.5620443394312
"7589"	"Parameters conspec-attraction 7828 28_11_2019 09_56.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.33179697868495
"7590"	"Parameters conspec-attraction 7829 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.17439754502244
"7591"	"Parameters conspec-attraction 783 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.6019542261887
"7592"	"Parameters conspec-attraction 7830 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.7580150819554
"7593"	"Parameters conspec-attraction 7831 28_11_2019 09_56.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.0956282541824
"7594"	"Parameters conspec-attraction 7832 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.4315876217248
"7595"	"Parameters conspec-attraction 7833 28_11_2019 09_56.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.0420609577706
"7596"	"Parameters conspec-attraction 7834 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.68031954802193
"7597"	"Parameters conspec-attraction 7835 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.1835172346251
"7598"	"Parameters conspec-attraction 7836 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.1269530820927
"7599"	"Parameters conspec-attraction 7837 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.33396841408541
"7600"	"Parameters conspec-attraction 7838 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.5024652805141
"7601"	"Parameters conspec-attraction 7839 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.8519902100421
"7602"	"Parameters conspec-attraction 784 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.9359607020207
"7603"	"Parameters conspec-attraction 7840 28_11_2019 09_56.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.6183723287765
"7604"	"Parameters conspec-attraction 7841 28_11_2019 09_56.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.86050368323217
"7605"	"Parameters conspec-attraction 7842 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.3132985072093
"7606"	"Parameters conspec-attraction 7843 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	4.31994382198677
"7607"	"Parameters conspec-attraction 7844 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.5940318245609
"7608"	"Parameters conspec-attraction 7845 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.36315885526553
"7609"	"Parameters conspec-attraction 7846 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.746011871161
"7610"	"Parameters conspec-attraction 7847 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.9195855841044
"7611"	"Parameters conspec-attraction 7848 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.38210228551606
"7612"	"Parameters conspec-attraction 7849 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.6143263693443
"7613"	"Parameters conspec-attraction 785 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.54171344448146
"7614"	"Parameters conspec-attraction 7850 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.14326654485532
"7615"	"Parameters conspec-attraction 7851 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.9660288307566
"7616"	"Parameters conspec-attraction 7852 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.28956597507548
"7617"	"Parameters conspec-attraction 7853 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.97721811708454
"7618"	"Parameters conspec-attraction 7854 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	5.96236851312178
"7619"	"Parameters conspec-attraction 7855 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.36533762860211
"7620"	"Parameters conspec-attraction 7856 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.13556649448237
"7621"	"Parameters conspec-attraction 7857 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.31599762005652
"7622"	"Parameters conspec-attraction 7858 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.92600831073404
"7623"	"Parameters conspec-attraction 7859 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.46863763043476
"7624"	"Parameters conspec-attraction 786 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.7059978186264
"7625"	"Parameters conspec-attraction 7860 28_11_2019 09_57.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.0488890540271
"7626"	"Parameters conspec-attraction 7861 28_11_2019 09_57.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.40861563634405
"7627"	"Parameters conspec-attraction 7862 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.1157816589029
"7628"	"Parameters conspec-attraction 7863 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.2841858447989
"7629"	"Parameters conspec-attraction 7864 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	14.4979612631509
"7630"	"Parameters conspec-attraction 7865 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.5330476152468
"7631"	"Parameters conspec-attraction 7866 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.96506227310728
"7632"	"Parameters conspec-attraction 7867 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	7.2658392319119
"7633"	"Parameters conspec-attraction 7868 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.44769071580829
"7634"	"Parameters conspec-attraction 7869 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	13.1393586095746
"7635"	"Parameters conspec-attraction 787 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.7110821346762
"7636"	"Parameters conspec-attraction 7870 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	15.0622796517131
"7637"	"Parameters conspec-attraction 7871 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.2639482379509
"7638"	"Parameters conspec-attraction 7872 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.4822154511081
"7639"	"Parameters conspec-attraction 7873 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.7955354139052
"7640"	"Parameters conspec-attraction 7874 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.44702901980292
"7641"	"Parameters conspec-attraction 7875 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.18560934617192
"7642"	"Parameters conspec-attraction 7876 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.43400205731125
"7643"	"Parameters conspec-attraction 7877 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.14426812515289
"7644"	"Parameters conspec-attraction 7878 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.08310171712323
"7645"	"Parameters conspec-attraction 7879 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.79734281104682
"7646"	"Parameters conspec-attraction 788 28_11_2019 09_52.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.0616602623526
"7647"	"Parameters conspec-attraction 7880 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.6471219355109
"7648"	"Parameters conspec-attraction 7881 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.2730381668615
"7649"	"Parameters conspec-attraction 7882 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.23083326546746
"7650"	"Parameters conspec-attraction 7883 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	14.6202482466882
"7651"	"Parameters conspec-attraction 7884 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.4473635916396
"7652"	"Parameters conspec-attraction 7885 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.60408013421752
"7653"	"Parameters conspec-attraction 7886 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.9138587376698
"7654"	"Parameters conspec-attraction 7887 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.1986234960167
"7655"	"Parameters conspec-attraction 7888 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	11.9132176077564
"7656"	"Parameters conspec-attraction 7889 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.40890789516883
"7657"	"Parameters conspec-attraction 789 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.5919345143225
"7658"	"Parameters conspec-attraction 7890 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.3406576303475
"7659"	"Parameters conspec-attraction 7891 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.9962356656295
"7660"	"Parameters conspec-attraction 7892 28_11_2019 09_58.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.5519869585009
"7661"	"Parameters conspec-attraction 7893 28_11_2019 09_58.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	5.47217942162871
"7662"	"Parameters conspec-attraction 7894 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.6128751215202
"7663"	"Parameters conspec-attraction 7895 28_11_2019 09_59.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.5016224568818
"7664"	"Parameters conspec-attraction 7896 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.81250520277192
"7665"	"Parameters conspec-attraction 7897 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.64695804439435
"7666"	"Parameters conspec-attraction 7898 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.8130829664815
"7667"	"Parameters conspec-attraction 7899 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.34886454022483
"7668"	"Parameters conspec-attraction 79 28_11_2019 09_18.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.01083377900129
"7669"	"Parameters conspec-attraction 790 28_11_2019 09_52.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.4929176048789
"7670"	"Parameters conspec-attraction 7900 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.3960461770091
"7671"	"Parameters conspec-attraction 7901 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.9767515952689
"7672"	"Parameters conspec-attraction 7902 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.20002570208703
"7673"	"Parameters conspec-attraction 7903 28_11_2019 09_59.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.4454389588549
"7674"	"Parameters conspec-attraction 7904 28_11_2019 09_59.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	4.57877078535757
"7675"	"Parameters conspec-attraction 7905 28_11_2019 09_59.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	3.72247214098994
"7676"	"Parameters conspec-attraction 7906 28_11_2019 09_59.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.37322631491745
"7677"	"Parameters conspec-attraction 7907 28_11_2019 09_59.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.72447340429255
