"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"188"	"Parameters conspec-attraction 1166 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.96852466991785
"189"	"Parameters conspec-attraction 1167 10_06_2020 21_18.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	5.61460036361348
"190"	"Parameters conspec-attraction 1168 10_06_2020 21_18.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.39611141392378
"191"	"Parameters conspec-attraction 1169 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.41748080162
"192"	"Parameters conspec-attraction 117 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	7.28610419181534
"193"	"Parameters conspec-attraction 1170 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.8759510261885
"194"	"Parameters conspec-attraction 1171 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	13.8108180662113
"195"	"Parameters conspec-attraction 1172 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	5.32670610244406
"196"	"Parameters conspec-attraction 1173 10_06_2020 21_18.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.17928761934143
"197"	"Parameters conspec-attraction 1174 10_06_2020 21_18.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.359853684716
"198"	"Parameters conspec-attraction 1175 10_06_2020 21_18.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.12994633711459
"199"	"Parameters conspec-attraction 1176 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.01480080743223
"200"	"Parameters conspec-attraction 1177 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.81231451655054
"201"	"Parameters conspec-attraction 1178 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.67000150278857
"202"	"Parameters conspec-attraction 1179 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	4.03637635193403
"203"	"Parameters conspec-attraction 118 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.32197803434022
"204"	"Parameters conspec-attraction 1180 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.52662932839222
"205"	"Parameters conspec-attraction 1181 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.816390029202
"206"	"Parameters conspec-attraction 1182 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.9782172977606
"207"	"Parameters conspec-attraction 1183 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	9.9071424707304
"208"	"Parameters conspec-attraction 1184 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.3319744633598
"209"	"Parameters conspec-attraction 1185 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.30133189590772
"210"	"Parameters conspec-attraction 1186 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	12.3731672800728
"211"	"Parameters conspec-attraction 1187 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.77599393097491
"212"	"Parameters conspec-attraction 1188 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.38759573542971
"213"	"Parameters conspec-attraction 1189 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	15.5315773491939
"214"	"Parameters conspec-attraction 119 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.3146398384221
"215"	"Parameters conspec-attraction 1190 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.55426485516549
"216"	"Parameters conspec-attraction 1191 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.41368835669927
"217"	"Parameters conspec-attraction 1192 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.8696319784541
"218"	"Parameters conspec-attraction 1193 10_06_2020 21_19.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.5685084008641
"219"	"Parameters conspec-attraction 1194 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.2285942794193
"220"	"Parameters conspec-attraction 1195 10_06_2020 21_19.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.2298259272872
"221"	"Parameters conspec-attraction 1196 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.87323534778158
"222"	"Parameters conspec-attraction 1197 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.8451908771859
"223"	"Parameters conspec-attraction 1198 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.18270233784263
"224"	"Parameters conspec-attraction 1199 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	14.1101694605042
"225"	"Parameters conspec-attraction 12 10_06_2020 21_07.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.619167282412
"226"	"Parameters conspec-attraction 120 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.4665075635128
"227"	"Parameters conspec-attraction 1200 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.6574523051937
"228"	"Parameters conspec-attraction 1201 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	5.98373313708888
"229"	"Parameters conspec-attraction 1202 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.838082202902
"230"	"Parameters conspec-attraction 1203 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.13674872532061
"231"	"Parameters conspec-attraction 1204 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	8.5867258477876
"232"	"Parameters conspec-attraction 1205 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.75006796409897
"233"	"Parameters conspec-attraction 1206 10_06_2020 21_20.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.3119204437347
"234"	"Parameters conspec-attraction 1207 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.73702549886933
"235"	"Parameters conspec-attraction 1208 10_06_2020 21_20.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.69216145864053
"236"	"Parameters conspec-attraction 1209 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.6414015324811
"237"	"Parameters conspec-attraction 121 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	15.4787405354889
"238"	"Parameters conspec-attraction 1210 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.17164942857627
"239"	"Parameters conspec-attraction 1211 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.9453789656497
"240"	"Parameters conspec-attraction 1212 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	17.8470973293744
"241"	"Parameters conspec-attraction 1213 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.5787064913597
"242"	"Parameters conspec-attraction 1214 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	15.022904246312
"243"	"Parameters conspec-attraction 1215 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.87209395414353
"244"	"Parameters conspec-attraction 1216 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	3.32401370467449
"245"	"Parameters conspec-attraction 1217 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.1291050465018
"246"	"Parameters conspec-attraction 1218 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.2804096734991
"247"	"Parameters conspec-attraction 1219 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	10.1618777561933
"248"	"Parameters conspec-attraction 122 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	11.0943555847835
"249"	"Parameters conspec-attraction 1220 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.9316318496353
"250"	"Parameters conspec-attraction 1221 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.5167574746939
"251"	"Parameters conspec-attraction 1222 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.768717605695
"252"	"Parameters conspec-attraction 1223 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.0086155391491
"253"	"Parameters conspec-attraction 1224 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.0492633247444
"254"	"Parameters conspec-attraction 1225 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.3659401225969
"255"	"Parameters conspec-attraction 1226 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	5.13629935526385
"256"	"Parameters conspec-attraction 1227 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	13.7267386149244
"257"	"Parameters conspec-attraction 1228 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	13.0180063896765
"258"	"Parameters conspec-attraction 1229 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.2746679144995
"259"	"Parameters conspec-attraction 123 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.44449877945299
"260"	"Parameters conspec-attraction 1230 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	15.6817408402857
"261"	"Parameters conspec-attraction 1231 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.44382625045117
"262"	"Parameters conspec-attraction 1232 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	10.1698964160607
"263"	"Parameters conspec-attraction 1233 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	9.80068984700371
"264"	"Parameters conspec-attraction 1234 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.1519647656374
"265"	"Parameters conspec-attraction 1235 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.0364144588723
"266"	"Parameters conspec-attraction 1236 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.3799421959372
"267"	"Parameters conspec-attraction 1237 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	19.1271831198148
"268"	"Parameters conspec-attraction 1238 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	2.96555286383496
"269"	"Parameters conspec-attraction 1239 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	4.78511034208614
"270"	"Parameters conspec-attraction 124 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.59861761253239
"271"	"Parameters conspec-attraction 1240 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.1220013477924
"272"	"Parameters conspec-attraction 1241 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.0918977365791
"273"	"Parameters conspec-attraction 1242 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.6080900621608
"274"	"Parameters conspec-attraction 1243 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	13.1803441176822
"275"	"Parameters conspec-attraction 1244 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.5115527971249
"276"	"Parameters conspec-attraction 1245 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	16.77823987145
"277"	"Parameters conspec-attraction 1246 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.23586146792613
"278"	"Parameters conspec-attraction 1247 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.7022339644537
"279"	"Parameters conspec-attraction 1248 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.3868873925258
"280"	"Parameters conspec-attraction 1249 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	9.49259298182775
"281"	"Parameters conspec-attraction 125 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.0587339149293
"282"	"Parameters conspec-attraction 1250 10_06_2020 21_22.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.3872335960416
"283"	"Parameters conspec-attraction 1251 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.20654392732064
"284"	"Parameters conspec-attraction 1252 10_06_2020 21_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.82570872462761
"285"	"Parameters conspec-attraction 1253 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.45584416524099
"286"	"Parameters conspec-attraction 1254 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	20.3608205329299
"287"	"Parameters conspec-attraction 1255 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.4297260647176
"288"	"Parameters conspec-attraction 1256 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.4911408179676
"289"	"Parameters conspec-attraction 1257 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.54998349727351
"290"	"Parameters conspec-attraction 1258 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	10.9092131085632
"291"	"Parameters conspec-attraction 1259 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	13.8269821714303
"292"	"Parameters conspec-attraction 126 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.5548958144735
"293"	"Parameters conspec-attraction 1260 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	14.4521238930152
"294"	"Parameters conspec-attraction 1261 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.10236856126274
"295"	"Parameters conspec-attraction 1262 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.1698409208385
"296"	"Parameters conspec-attraction 1263 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	4.42583147551013
"297"	"Parameters conspec-attraction 1264 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.63210318285858
"298"	"Parameters conspec-attraction 1265 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.4546006540595
"299"	"Parameters conspec-attraction 1266 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	16.0965583055699
"300"	"Parameters conspec-attraction 1267 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.1485494927851
"301"	"Parameters conspec-attraction 1268 10_06_2020 21_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.2204715757255
"302"	"Parameters conspec-attraction 1269 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.91207055812512
"303"	"Parameters conspec-attraction 127 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.2817210158203
"304"	"Parameters conspec-attraction 1270 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.9993988776195
"305"	"Parameters conspec-attraction 1271 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.9707334115818
"306"	"Parameters conspec-attraction 1272 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.8357928866796
"307"	"Parameters conspec-attraction 1273 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.22165723657084
"308"	"Parameters conspec-attraction 1274 10_06_2020 21_23.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.23208538928442
"309"	"Parameters conspec-attraction 1275 10_06_2020 21_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	6.76986797609486
"310"	"Parameters conspec-attraction 1276 10_06_2020 21_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	12.8649351164042
"311"	"Parameters conspec-attraction 1277 10_06_2020 21_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.9390020004001
"312"	"Parameters conspec-attraction 1278 10_06_2020 21_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	5.45770898265766
"313"	"Parameters conspec-attraction 1279 10_06_2020 21_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.16695645229965
"314"	"Parameters conspec-attraction 128 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	13.8609776763227
"315"	"Parameters conspec-attraction 1280 10_06_2020 21_24.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.43196684916847
"316"	"Parameters conspec-attraction 1281 10_06_2020 21_24.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	11.2494005714637
"317"	"Parameters conspec-attraction 1282 10_06_2020 21_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	10.5755939503733
"318"	"Parameters conspec-attraction 1283 10_06_2020 21_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	5.6472031632785
"319"	"Parameters conspec-attraction 1284 10_06_2020 21_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.8817571943971
