"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"choosers_on_followers"	"weight_day"
"8063"	"Parameters CF 8254 21_04_2020 22_30.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.521742221337353	9.32810718162041
"8064"	"Parameters CF 8255 21_04_2020 22_31.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.541027975105769	4.5695587605323
"8065"	"Parameters CF 8256 21_04_2020 22_31.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.552459884985284	10.901367853721
"8066"	"Parameters CF 8257 21_04_2020 22_31.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.4874237177677	9.39440124633316
"8067"	"Parameters CF 8258 21_04_2020 22_31.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.74033210557152	14.0133288907069
"8068"	"Parameters CF 8259 21_04_2020 22_32.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.517496679323316	6.03663678369831
"8069"	"Parameters CF 826 22_04_2020 01_37.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.550382811943086	8.02331686082046
"8070"	"Parameters CF 8260 21_04_2020 22_32.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.390535106385503	10.6702488937826
"8071"	"Parameters CF 8261 21_04_2020 22_32.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.624670322838718	13.9582954730758
"8072"	"Parameters CF 8262 21_04_2020 22_33.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.542960348824378	8.4735457874727
"8073"	"Parameters CF 8263 21_04_2020 22_33.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.492560799931024	5.85757601415771
"8074"	"Parameters CF 8264 21_04_2020 22_33.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.67383576806363	9.73330880512646
"8075"	"Parameters CF 8265 21_04_2020 22_33.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.624797925422033	11.4077807723771
"8076"	"Parameters CF 8266 21_04_2020 22_34.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.641804157660212	10.6597222687673
"8077"	"Parameters CF 8267 21_04_2020 22_34.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.668984012775987	12.4208295878692
"8078"	"Parameters CF 8268 21_04_2020 22_34.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.430288502124492	11.2810070207103
"8079"	"Parameters CF 8269 21_04_2020 22_35.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.423861287224677	5.45890247532463
"8080"	"Parameters CF 827 22_04_2020 01_38.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.540492440927349	13.6757682061934
"8081"	"Parameters CF 8270 21_04_2020 22_35.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.407629810867647	6.31925818120804
"8082"	"Parameters CF 8271 21_04_2020 22_35.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.650062426788179	14.7787310644649
"8083"	"Parameters CF 8272 21_04_2020 22_36.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.553396143538346	9.09981536720837
"8084"	"Parameters CF 8273 21_04_2020 22_36.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.610438494103582	16.5726072822232
"8085"	"Parameters CF 8274 21_04_2020 22_36.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.662496236169994	11.0505669175722
"8086"	"Parameters CF 8275 21_04_2020 22_37.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.642309161564458	7.9116634878464
"8087"	"Parameters CF 8276 21_04_2020 22_37.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.60598120849852	11.1177210171139
"8088"	"Parameters CF 8277 21_04_2020 22_37.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.584219995472021	8.72044451975759
"8089"	"Parameters CF 8278 21_04_2020 22_38.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.701001190119618	9.81658663289446
"8090"	"Parameters CF 8279 21_04_2020 22_38.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.709209202162482	7.94248082103393
"8091"	"Parameters CF 828 22_04_2020 01_38.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.722874464860594	11.5354489240983
"8092"	"Parameters CF 8280 21_04_2020 22_38.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.503572668784935	10.1154363290689
"8093"	"Parameters CF 8281 21_04_2020 22_39.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.488653363721966	12.0907214516445
"8094"	"Parameters CF 8282 21_04_2020 22_39.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.540445867188899	3.3725144667185
"8095"	"Parameters CF 8283 21_04_2020 22_39.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.376258359943958	5.81712049248702
"8096"	"Parameters CF 8284 21_04_2020 22_40.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.683521067216772	7.36104217972061
"8097"	"Parameters CF 8285 21_04_2020 22_40.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.722555642564759	11.0787363641025
"8098"	"Parameters CF 8286 21_04_2020 22_40.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.632315595087197	9.49545381303166
"8099"	"Parameters CF 8287 21_04_2020 22_41.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.619418795201652	8.44744845601472
"8100"	"Parameters CF 8288 21_04_2020 22_41.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.565002057001157	11.670341440738
"8101"	"Parameters CF 8289 21_04_2020 22_41.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.55870777205927	5.78237043495424
"8102"	"Parameters CF 829 22_04_2020 01_38.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.450109349635639	6.44593589128523
"8103"	"Parameters CF 8290 21_04_2020 22_42.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.585719269099465	3.24901709812015
"8104"	"Parameters CF 8291 21_04_2020 22_42.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.565502381640001	11.4633725335836
"8105"	"Parameters CF 8292 21_04_2020 22_42.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.729206507155385	7.78884923993168
"8106"	"Parameters CF 8293 21_04_2020 22_43.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.570803720912185	13.2066498978332
"8107"	"Parameters CF 8294 21_04_2020 22_43.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.608584765649697	10.5041710888024
"8108"	"Parameters CF 8295 21_04_2020 22_43.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.563900231293339	10.5152874736919
"8109"	"Parameters CF 8296 21_04_2020 22_44.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.446296871342475	11.8130404073455
"8110"	"Parameters CF 8297 21_04_2020 22_44.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.602563109242756	5.95558280891717
"8111"	"Parameters CF 8298 21_04_2020 22_44.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.483080880023449	13.1578380225419
"8112"	"Parameters CF 8299 21_04_2020 22_44.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.44709510070957	7.9717831130797
"8113"	"Parameters CF 83 21_04_2020 21_43.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.506682695031202	12.0470336143638
"8114"	"Parameters CF 830 22_04_2020 01_39.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.570839559823616	9.87740426666641
"8115"	"Parameters CF 8300 21_04_2020 22_45.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.628595553955966	6.74912509126282
"8116"	"Parameters CF 8301 21_04_2020 22_45.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.347709148687929	11.2758751129733
"8117"	"Parameters CF 8302 21_04_2020 22_45.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.473791282600099	8.40419659260847
"8118"	"Parameters CF 8303 21_04_2020 22_46.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.54164234852475	9.56084716661069
"8119"	"Parameters CF 8304 21_04_2020 22_46.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.491264578986367	10.1032432859023
"8120"	"Parameters CF 8305 21_04_2020 22_46.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.609509744174612	10.8890547455995
"8121"	"Parameters CF 8306 21_04_2020 22_46.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.594375982640323	14.4052467882988
"8122"	"Parameters CF 8307 21_04_2020 22_47.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.45696226702248	11.665171151092
"8123"	"Parameters CF 8308 21_04_2020 22_47.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.519731697048689	16.4345364153462
"8124"	"Parameters CF 8309 21_04_2020 22_47.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.636245005454036	6.04061879534562
"8125"	"Parameters CF 831 22_04_2020 01_39.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.484558364103868	6.431957902212
"8126"	"Parameters CF 8310 21_04_2020 22_48.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.587182651108873	7.02150146495967
"8127"	"Parameters CF 8311 21_04_2020 22_48.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.666956997634764	8.26976356697294
"8128"	"Parameters CF 8312 21_04_2020 22_48.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.575773740926395	8.02197366397798
"8129"	"Parameters CF 8313 21_04_2020 22_48.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.508389112147436	12.2246195721123
"8130"	"Parameters CF 8314 21_04_2020 22_49.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.432398111185816	3.06255304662265
"8131"	"Parameters CF 8315 21_04_2020 22_49.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.779339461742744	10.5102662679363
"8132"	"Parameters CF 8316 21_04_2020 22_49.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.547472723351721	14.1960463515884
"8133"	"Parameters CF 8317 21_04_2020 22_49.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.607127887054245	11.887935261757
"8134"	"Parameters CF 8318 21_04_2020 22_50.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.662730527120032	12.2198771189947
"8135"	"Parameters CF 8319 21_04_2020 22_50.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.53768500171133	10.0885114963393
"8136"	"Parameters CF 832 22_04_2020 01_39.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.439106831296554	11.9471186229434
"8137"	"Parameters CF 8320 21_04_2020 22_50.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.546503118957866	11.9938463716459
"8138"	"Parameters CF 8321 21_04_2020 22_51.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.558315655898054	12.2581254695389
"8139"	"Parameters CF 8322 21_04_2020 22_51.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.752002499849241	8.79221607697596
"8140"	"Parameters CF 8323 21_04_2020 22_51.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.611685663742799	15.2971385295887
"8141"	"Parameters CF 8324 21_04_2020 22_52.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.637660160450006	6.59410345470883
"8142"	"Parameters CF 8325 21_04_2020 22_52.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.496590060889428	10.7470136120308
"8143"	"Parameters CF 8326 21_04_2020 22_52.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.428287619403676	5.29517924727791
"8144"	"Parameters CF 8327 21_04_2020 22_53.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.561619606548052	8.28531859830129
"8145"	"Parameters CF 8328 21_04_2020 22_53.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.494187744616076	11.3843816968748
"8146"	"Parameters CF 8329 21_04_2020 22_53.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.487662474916731	6.78746471429817
"8147"	"Parameters CF 833 22_04_2020 01_40.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.633752196122199	6.93266069238125
"8148"	"Parameters CF 8330 21_04_2020 22_54.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.726644190822176	6.97342090365653
"8149"	"Parameters CF 8331 21_04_2020 22_54.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.537718289142459	8.03520506465138
"8150"	"Parameters CF 8332 21_04_2020 22_54.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.632130511939489	6.97584517162561
"8151"	"Parameters CF 8333 21_04_2020 22_54.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.407060159738422	6.85293848526925
"8152"	"Parameters CF 8334 21_04_2020 22_55.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.771293867349471	13.4011818688264
"8153"	"Parameters CF 8335 21_04_2020 22_55.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.539670218047493	9.05246554062866
"8154"	"Parameters CF 8336 21_04_2020 22_55.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.684527371723262	10.2820551870566
"8155"	"Parameters CF 8337 21_04_2020 22_56.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.516053447471384	17.6757130318159
"8156"	"Parameters CF 8338 21_04_2020 22_56.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.613194752633139	9.33618538428911
"8157"	"Parameters CF 8339 21_04_2020 22_56.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.538061602392405	10.6663602159526
"8158"	"Parameters CF 834 22_04_2020 01_40.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.558513134711652	12.9194341529267
"8159"	"Parameters CF 8340 21_04_2020 22_57.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.684774975218458	7.33459822352428
"8160"	"Parameters CF 8341 21_04_2020 22_57.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.459533545507738	9.13484475785275
"8161"	"Parameters CF 8342 21_04_2020 22_57.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.606634021479672	8.85326898608082
"8162"	"Parameters CF 8343 21_04_2020 22_58.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.693596462659658	13.502370883026
"8163"	"Parameters CF 8344 21_04_2020 22_58.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.303894018765399	9.57818544456854
"8164"	"Parameters CF 8345 21_04_2020 22_58.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.626237660740373	9.63104522788137
"8165"	"Parameters CF 8346 21_04_2020 22_58.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.559590967346441	6.08033417215056
"8166"	"Parameters CF 8347 21_04_2020 22_59.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.477807091483728	11.992156818886
"8167"	"Parameters CF 8348 21_04_2020 22_59.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.599630954682186	8.90670659741608
"8168"	"Parameters CF 8349 21_04_2020 22_59.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.723827119577947	7.77599051319741
"8169"	"Parameters CF 835 22_04_2020 01_40.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.429506810202991	9.27956285501883
"8170"	"Parameters CF 8350 21_04_2020 23_00.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.48362388550935	8.26395974051756
"8171"	"Parameters CF 8351 21_04_2020 23_00.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.451901774441689	9.6087075088517
"8172"	"Parameters CF 8352 21_04_2020 23_00.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.349755294281087	12.7195444284958
"8173"	"Parameters CF 8353 21_04_2020 23_00.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.584079816622991	12.6219178651065
"8174"	"Parameters CF 8354 21_04_2020 23_01.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.578925239632259	5.98509006782891
"8175"	"Parameters CF 8355 21_04_2020 23_01.txt"	"CF"	"True"	"False"	"False"	"response_par"	0.423442440249353	6.86911555387591
"8176"	"Parameters CF 8356 21_04_2020 23_01.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.653675371826879	9.63543624477188
"8177"	"Parameters CF 8357 21_04_2020 23_01.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.53675805341805	8.44779206853855
"8178"	"Parameters CF 8358 21_04_2020 23_02.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.530180204766384	8.24272027129482
"8179"	"Parameters CF 8359 21_04_2020 23_02.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.650138205021938	12.0806282422989
"8180"	"Parameters CF 836 22_04_2020 01_41.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.499342567443602	12.1969452277141
"8181"	"Parameters CF 8360 21_04_2020 23_02.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.641376280050568	5.9485055558104
"8182"	"Parameters CF 8361 21_04_2020 23_03.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.5573958849264	11.1161585637982
"8183"	"Parameters CF 8362 21_04_2020 23_03.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.541276848704989	9.51284969957691
"8184"	"Parameters CF 8363 21_04_2020 23_03.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.638126029747549	8.06166121381984
"8185"	"Parameters CF 8364 21_04_2020 23_03.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.634062676930175	12.8482213298707
"8186"	"Parameters CF 8365 21_04_2020 23_04.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.642209143251985	8.72264717992164
"8187"	"Parameters CF 8366 21_04_2020 23_04.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.662703243088491	13.0726562399771
"8188"	"Parameters CF 8367 21_04_2020 23_05.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.60526121746198	9.52198627582091
"8189"	"Parameters CF 8368 21_04_2020 23_05.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.451802266284041	10.8810300615895
"8190"	"Parameters CF 8369 21_04_2020 23_05.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.486547846615213	6.41671707281743
"8191"	"Parameters CF 837 22_04_2020 01_41.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.320276166630454	9.40949956530083
"8192"	"Parameters CF 8370 21_04_2020 23_05.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.50014069354525	13.482388601254
"8193"	"Parameters CF 8371 21_04_2020 23_06.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.434606208467293	6.46292682652668
"8194"	"Parameters CF 8372 21_04_2020 23_06.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.542556845260942	13.5460162118981
"8195"	"Parameters CF 8373 21_04_2020 23_06.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.728492014550971	10.3986960799654
"8196"	"Parameters CF 8374 21_04_2020 23_06.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.420732082753485	8.32798301719107
"8197"	"Parameters CF 8375 21_04_2020 23_07.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.630551713205358	11.9204369857629
"8198"	"Parameters CF 8376 21_04_2020 23_07.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.71675982999484	6.75960016531165
"8199"	"Parameters CF 8377 21_04_2020 23_07.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.404218334064707	11.1818760616571
"8200"	"Parameters CF 8378 21_04_2020 23_08.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.440208776045626	6.15706629415084
"8201"	"Parameters CF 8379 21_04_2020 23_08.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.559659789739365	11.8924782768757
"8202"	"Parameters CF 838 22_04_2020 01_41.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.523904749976922	4.67826218912067
"8203"	"Parameters CF 8380 21_04_2020 23_08.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.656476143566106	13.0702324419712
"8204"	"Parameters CF 8381 21_04_2020 23_09.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.545643440366826	8.92402792802869
"8205"	"Parameters CF 8382 21_04_2020 23_09.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.412246289839989	10.5851225558765
"8206"	"Parameters CF 8383 21_04_2020 23_09.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.716523573363877	8.04093754307499
"8207"	"Parameters CF 8384 21_04_2020 23_09.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.451533781262611	13.8206026086674
"8208"	"Parameters CF 8385 21_04_2020 23_10.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.439503334732465	9.57168045603663
"8209"	"Parameters CF 8386 21_04_2020 23_10.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.632394707676378	13.2133040709134
"8210"	"Parameters CF 8387 21_04_2020 23_10.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.543109252311444	5.97879979207688
"8211"	"Parameters CF 8388 21_04_2020 23_10.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.467117562618892	9.33431703821383
"8212"	"Parameters CF 8389 21_04_2020 23_11.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.525753393803145	8.34485915353043
"8213"	"Parameters CF 839 22_04_2020 01_42.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.609654767609522	8.0505179987281
"8214"	"Parameters CF 8390 21_04_2020 23_11.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.537243739668374	8.48552375565698
"8215"	"Parameters CF 8391 21_04_2020 23_11.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.710538014464901	9.76912510303235
"8216"	"Parameters CF 8392 21_04_2020 23_12.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.631005262788507	9.93962605276555
"8217"	"Parameters CF 8393 21_04_2020 23_12.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.596940948713471	12.2666848013989
"8218"	"Parameters CF 8394 21_04_2020 23_12.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.561172167828138	14.354852012962
"8219"	"Parameters CF 8395 21_04_2020 23_12.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.647603812911543	8.96659462489514
"8220"	"Parameters CF 8396 21_04_2020 23_13.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.346960461758246	12.6761189306216
"8221"	"Parameters CF 8397 21_04_2020 23_13.txt"	"CF"	"False"	"True"	"False"	"response_type2"	0.650648241450366	8.96992068737993
"8222"	"Parameters CF 8398 21_04_2020 23_13.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.800691794406162	13.1667380114106
"8223"	"Parameters CF 8399 21_04_2020 23_14.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.591446297707676	14.3357886776553
"8224"	"Parameters CF 84 21_04_2020 21_43.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.755542422872849	17.1116592360398
"8225"	"Parameters CF 840 22_04_2020 01_42.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.564132703330046	15.0485133591354
"8226"	"Parameters CF 8400 21_04_2020 23_14.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.559971448597639	6.83469165307768
"8227"	"Parameters CF 8401 21_04_2020 23_14.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.522955815498573	13.7657992266427
"8228"	"Parameters CF 8402 21_04_2020 23_15.txt"	"CF"	"False"	"False"	"True"	"response_par"	0.729258179645849	9.75744610774664
"8229"	"Parameters CF 8403 21_04_2020 23_15.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.494422735671742	11.9369775298577
"8230"	"Parameters CF 8404 21_04_2020 23_15.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.508331877420763	14.4569104769222
"8231"	"Parameters CF 8405 21_04_2020 23_15.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.545353419729414	11.8658216905197
"8232"	"Parameters CF 8406 21_04_2020 23_16.txt"	"CF"	"False"	"False"	"True"	"response_type2"	0.551799401683293	7.03313919120903
"8233"	"Parameters CF 8407 21_04_2020 23_16.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.556929504157355	11.2554113070379
"8234"	"Parameters CF 8408 21_04_2020 23_16.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.331174137216225	9.89435598132122
"8235"	"Parameters CF 8409 21_04_2020 23_16.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.55213847684658	9.7887779737211
"8236"	"Parameters CF 841 22_04_2020 01_42.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.574004461570634	8.48450749627697
"8237"	"Parameters CF 8410 21_04_2020 23_17.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.325601393693569	9.14762877362536
"8238"	"Parameters CF 8411 21_04_2020 23_17.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.564270186495737	10.6975066067181
"8239"	"Parameters CF 8412 21_04_2020 23_17.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.560319839114513	7.85362113731041
"8240"	"Parameters CF 8413 21_04_2020 23_17.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.492009678065024	15.6786565075256
"8241"	"Parameters CF 8414 21_04_2020 23_18.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.611190656229921	5.02532414855437
"8242"	"Parameters CF 8415 21_04_2020 23_18.txt"	"CF"	"True"	"True"	"True"	"response_par"	0.52062019915884	16.6243987169964
"8243"	"Parameters CF 8416 21_04_2020 23_18.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.631061256262139	9.65684703886868
"8244"	"Parameters CF 8417 21_04_2020 23_19.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.386041839419244	9.08199096953967
"8245"	"Parameters CF 8418 21_04_2020 23_19.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.472800335556941	3.80157018357205
"8246"	"Parameters CF 8419 21_04_2020 23_19.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.524899848068948	6.89238326632577
"8247"	"Parameters CF 842 22_04_2020 01_43.txt"	"CF"	"True"	"False"	"False"	"response_type2"	0.675359707189859	14.4198584058351
"8248"	"Parameters CF 8420 21_04_2020 23_20.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.544118779212835	5.38541802938979
"8249"	"Parameters CF 8421 21_04_2020 23_20.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.424870230974688	11.706561847826
"8250"	"Parameters CF 8422 21_04_2020 23_20.txt"	"CF"	"True"	"True"	"False"	"response_type2"	0.690124874984013	9.35543214792328
"8251"	"Parameters CF 8423 21_04_2020 23_20.txt"	"CF"	"False"	"False"	"False"	"response_par"	0.513346106907522	6.05546603016703
"8252"	"Parameters CF 8424 21_04_2020 23_21.txt"	"CF"	"False"	"True"	"True"	"response_par"	0.387337168606617	14.158580955197
"8253"	"Parameters CF 8425 21_04_2020 23_21.txt"	"CF"	"False"	"True"	"True"	"response_type2"	0.468036160346359	13.7193099113013
"8254"	"Parameters CF 8426 21_04_2020 23_21.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.649591753897204	10.9927921322304
"8255"	"Parameters CF 8427 21_04_2020 23_22.txt"	"CF"	"True"	"False"	"True"	"response_par"	0.657368307511077	13.1830107520246
"8256"	"Parameters CF 8428 21_04_2020 23_22.txt"	"CF"	"True"	"True"	"True"	"response_type2"	0.505190298027864	9.45988950736402
"8257"	"Parameters CF 8429 21_04_2020 23_22.txt"	"CF"	"False"	"False"	"False"	"response_type2"	0.553202825336838	12.2786958341334
"8258"	"Parameters CF 843 22_04_2020 01_43.txt"	"CF"	"True"	"True"	"False"	"response_par"	0.467094333248258	8.05042827520504
"8259"	"Parameters CF 8430 21_04_2020 23_22.txt"	"CF"	"True"	"False"	"True"	"response_type2"	0.685244953054585	4.11038991354314
"8260"	"Parameters CF 8431 21_04_2020 23_23.txt"	"CF"	"False"	"True"	"False"	"response_par"	0.495525333701372	8.87343521381665
