"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"50"	"CF"	"Output CF 1041 10_06_2020 21_49.txt"	21.7129946863948	117.623168959915	386.148765725853	789.602559422297	1357.63355320522	3032.22891273992	5206.39492028892	0.36231884057971	138	0.709090909090909	0.527272727272727	0.655172413793103	0.676229508196721	0.676229508196721
"51"	"CF"	"Output CF 1042 10_06_2020 21_50.txt"	31.4881314910629	155.549336482046	457.231270100385	915.155536992666	1552.63631117444	3172.42439665441	5157.54606989939	0.574626865671642	134	0.563636363636364	0.4	0.590909090909091	0.557692307692308	0.557692307692308
"52"	"CF"	"Output CF 1043 10_06_2020 21_50.txt"	33.6194921548878	154.356840316636	451.324008774979	928.894693717573	1587.23323526015	3171.92421263055	5165.72566243764	0.484848484848485	132	0.618181818181818	0.418181818181818	0.521739130434783	0.649484536082474	0.649484536082474
"53"	"CF"	"Output CF 1044 10_06_2020 21_50.txt"	32.9315206990808	157.964153553312	455.3390744045	928.633293631389	1598.77440890018	3187.47302387303	5169.19743493659	0.623076923076923	130	0.472727272727273	0.3	0.424242424242424	0.455357142857143	0.455357142857143
"54"	"CF"	"Output CF 1045 10_06_2020 21_51.txt"	23.2912150411857	126.684631597123	428.5471883332	899.341538481159	1522.3094164492	3168.65924799052	5255.79031518195	0.45	160	0.709090909090909	0.490909090909091	0.555555555555556	0.713709677419355	0.713709677419355
"55"	"CF"	"Output CF 1046 10_06_2020 21_51.txt"	21.0961211703209	118.260889594226	403.947183633619	854.141754518703	1483.45927140911	3148.03654830869	5227.52023939707	0.381294964028777	139	0.745454545454545	0.509090909090909	0.535714285714286	0.708487084870849	0.708487084870849
"56"	"CF"	"Output CF 1047 10_06_2020 21_51.txt"	32.6713046862882	160.475352852314	490.070816357887	1011.06985123322	1693.81751372739	3278.33414907792	5137.11208865477	0.541666666666667	144	0.527272727272727	0.372727272727273	0.585365853658537	0.671052631578947	0.671052631578947
"57"	"CF"	"Output CF 1048 10_06_2020 21_52.txt"	20.534358906251	109.410966214007	363.925203686031	763.578691968465	1346.00540321204	2984.67225829336	5203.73915481382	0.532846715328467	137	0.654545454545455	0.436363636363636	0.5	0.661971830985915	0.661971830985915
"58"	"CF"	"Output CF 1049 10_06_2020 21_52.txt"	16.9883081629319	100.454529661822	371.617334224043	804.53651621404	1417.87505597839	3099.62687145847	5360.93757587573	0.372262773722628	137	0.745454545454545	0.554545454545455	0.655737704918033	0.736263736263736	0.736263736263736
"59"	"CF"	"Output CF 105 11_06_2020 11_46.txt"	18.9154134665559	100.976331221719	361.07772948652	776.553317808385	1365.16690297637	3053.87882968408	5252.78616643934	0.424460431654676	139	0.818181818181818	0.572727272727273	0.571428571428571	0.795731707317073	0.795731707317073
"60"	"CF"	"Output CF 1050 10_06_2020 21_52.txt"	38.2149826095241	165.760277746368	450.829840240669	876.666780310373	1503.13694755943	3120.71322614847	5092.7337894196	0.571428571428571	154	0.6	0.409090909090909	0.533333333333333	0.6	0.6
"61"	"CF"	"Output CF 1051 10_06_2020 21_52.txt"	39.7468566417693	184.574624219244	525.610748833961	1032.97715065257	1710.59664343314	3280.61449936719	5094.62423012686	0.432624113475177	141	0.672727272727273	0.445454545454545	0.489795918367347	0.743589743589744	0.743589743589744
"62"	"CF"	"Output CF 1052 10_06_2020 21_53.txt"	32.884312294602	157.601626389173	479.222920194654	984.70827755339	1680.27540955541	3317.5012393759	5167.13513069288	0.45985401459854	137	0.690909090909091	0.454545454545455	0.48	0.695278969957081	0.695278969957081
"63"	"CF"	"Output CF 1053 10_06_2020 21_53.txt"	25.3068847711399	130.173666071575	435.422311321262	900.994330114451	1547.32811346888	3213.79182761571	5087.52189076047	0.473684210526316	133	0.727272727272727	0.481818181818182	0.490566037735849	0.741444866920152	0.741444866920152
"64"	"CF"	"Output CF 1054 10_06_2020 21_53.txt"	31.2157617014149	151.044709141015	452.038070233618	945.670909539334	1605.14036265318	3256.06693019475	5218.95789508758	0.452830188679245	159	0.654545454545455	0.472727272727273	0.615384615384615	0.733031674208145	0.733031674208145
"65"	"CF"	"Output CF 1055 10_06_2020 21_54.txt"	33.1748794577254	154.506556716183	458.679526503014	928.729388266128	1593.19544826731	3224.10697994678	5128.24821658212	0.590909090909091	132	0.563636363636364	0.363636363636364	0.45	0.614906832298137	0.614906832298137
"66"	"CF"	"Output CF 1056 10_06_2020 21_54.txt"	21.1053655651124	117.238192017143	400.41868505878	833.98347258093	1438.09921100683	3052.69129903138	5269.92344320833	0.395348837209302	129	0.745454545454545	0.518181818181818	0.56140350877193	0.730627306273063	0.730627306273063
"67"	"CF"	"Output CF 1057 10_06_2020 21_54.txt"	31.6629137203873	150.230602570977	467.752883792119	959.998023007242	1616.71594475822	3202.34225934801	5065.05613478427	0.522058823529412	136	0.654545454545455	0.436363636363636	0.5	0.705069124423963	0.705069124423963
"68"	"CF"	"Output CF 1058 10_06_2020 21_54.txt"	27.9015544106032	144.974682903567	429.490609851769	870.84937426751	1514.71055511638	3211.24631784163	5236.61313773113	0.521008403361344	119	0.545454545454545	0.372727272727273	0.536585365853659	0.65625	0.65625
"69"	"CF"	"Output CF 1059 10_06_2020 21_55.txt"	31.1967811626993	152.738437025674	463.118812518813	935.63532846581	1598.42084187652	3238.89452236387	5196.23767048964	0.537313432835821	134	0.581818181818182	0.418181818181818	0.608695652173913	0.563636363636364	0.563636363636364
"70"	"CF"	"Output CF 106 11_06_2020 11_46.txt"	20.2367549206084	122.841340915495	425.424512205428	888.774950580221	1505.79528026778	3135.94060273883	5275.2295110805	0.423357664233577	137	0.745454545454545	0.536363636363636	0.610169491525424	0.744525547445255	0.744525547445255
"71"	"CF"	"Output CF 1060 10_06_2020 21_55.txt"	25.7801159720913	132.49859670856	437.859240972097	910.374836617181	1541.99042882969	3155.56228487188	5194.88288018016	0.576923076923077	130	0.6	0.381818181818182	0.428571428571429	0.702127659574468	0.702127659574468
"72"	"CF"	"Output CF 1061 10_06_2020 21_55.txt"	41.4201873281377	193.185526660106	523.867696633558	1050.82162482425	1743.81383378668	3258.03545987368	4973.73346359619	0.454545454545455	154	0.654545454545455	0.527272727272727	0.758620689655172	0.769565217391304	0.769565217391304
"73"	"CF"	"Output CF 1062 10_06_2020 21_56.txt"	24.0394326602734	126.467388026909	416.944918856638	871.733881774613	1483.97751848488	3185.75224464323	5397.47946797801	0.594405594405594	143	0.636363636363636	0.390909090909091	0.372093023255814	0.653465346534653	0.653465346534653
"74"	"CF"	"Output CF 1063 10_06_2020 21_56.txt"	23.9149483623857	122.694140037724	405.943098986042	868.424473005908	1517.12238779884	3252.05006393253	5320.02446591503	0.5078125	128	0.618181818181818	0.454545454545455	0.64	0.681818181818182	0.681818181818182
"75"	"CF"	"Output CF 1064 10_06_2020 21_56.txt"	23.3788275726986	126.943239123404	415.816538217841	879.628120234335	1507.15532817082	3172.26453286065	5317.77009405444	0.4375	160	0.781818181818182	0.509090909090909	0.464285714285714	0.786885245901639	0.786885245901639
"76"	"CF"	"Output CF 1065 10_06_2020 21_57.txt"	23.8744331881159	130.019341341916	414.43649862449	849.634616588472	1460.26543993453	3116.76338712298	5201.00835425486	0.596330275229358	109	0.490909090909091	0.3	0.363636363636364	0.525	0.525
"77"	"CF"	"Output CF 1066 10_06_2020 21_57.txt"	36.7234518999214	164.19117374904	480.680513732643	956.42150655357	1636.09619287394	3298.04576323099	5145.12117604522	0.383561643835616	146	0.745454545454545	0.554545454545455	0.655737704918033	0.75812274368231	0.75812274368231
"78"	"CF"	"Output CF 1067 10_06_2020 21_57.txt"	24.1200808289345	122.15377733507	407.668357204702	840.012183005445	1455.56738894913	3139.10891605934	5249.0052284054	0.49618320610687	131	0.563636363636364	0.390909090909091	0.558139534883721	0.58125	0.58125
"79"	"CF"	"Output CF 1068 10_06_2020 21_58.txt"	43.252405829278	199.298052610218	503.027240965095	965.982236232079	1626.39025657094	3279.3507657677	5065.90828664462	0.356589147286822	129	0.709090909090909	0.481818181818182	0.528301886792453	0.74703557312253	0.74703557312253
"80"	"CF"	"Output CF 1069 10_06_2020 21_58.txt"	30.9266829330118	147.899655130938	436.837066805824	876.646254617625	1512.59835085962	3143.94262043647	5193.13880245483	0.435714285714286	140	0.672727272727273	0.481818181818182	0.60377358490566	0.730769230769231	0.730769230769231
"81"	"CF"	"Output CF 107 11_06_2020 11_47.txt"	25.9309748750291	137.019144677976	452.969441869405	945.16419367662	1590.57083001513	3158.80686042972	5078.28364648793	0.572519083969466	131	0.618181818181818	0.372727272727273	0.341463414634146	0.570652173913043	0.570652173913043
"82"	"CF"	"Output CF 1070 10_06_2020 21_58.txt"	17.2809591244221	100.829699427514	365.646924921628	797.999525151498	1378.11910220759	2990.86614734723	5147.71924798117	0.304635761589404	151	0.890909090909091	0.672727272727273	0.675675675675676	0.90379746835443	0.90379746835443
"83"	"CF"	"Output CF 1071 10_06_2020 21_58.txt"	18.5503506979571	98.6236994656589	349.263837301799	751.049037892245	1316.4700760354	2922.5210409696	5192.17596567507	0.469387755102041	147	0.8	0.563636363636364	0.580645161290323	0.771704180064309	0.771704180064309
"84"	"CF"	"Output CF 1072 10_06_2020 21_59.txt"	30.2032051314669	143.685926660309	420.986304644217	852.149165024229	1489.64762686175	3123.76669458803	5191.23900005152	0.356060606060606	132	0.781818181818182	0.563636363636364	0.612903225806452	0.78476821192053	0.78476821192053
"85"	"CF"	"Output CF 1073 10_06_2020 21_59.txt"	18.9020767442559	107.393425099877	366.711013881944	786.294601873889	1378.81495627059	3034.44057400101	5216.82445696528	0.495867768595041	121	0.636363636363636	0.472727272727273	0.653846153846154	0.615	0.615
"86"	"CF"	"Output CF 1074 10_06_2020 21_59.txt"	19.649816083847	107.172558504665	381.759933294843	809.625103117932	1407.11803645763	3074.56373686114	5240.81507040782	0.379310344827586	116	0.618181818181818	0.418181818181818	0.521739130434783	0.609625668449198	0.609625668449198
"87"	"CF"	"Output CF 1075 10_06_2020 21_59.txt"	35.6630794615693	158.34739777184	455.564507139303	919.232673444038	1601.59616243982	3248.33929179373	5168.18876684869	0.412587412587413	143	0.654545454545455	0.5	0.690909090909091	0.694444444444444	0.694444444444444
"88"	"CF"	"Output CF 1076 10_06_2020 22_00.txt"	25.1004208951028	132.432628395369	429.111852366946	893.709794175147	1503.34006466415	3064.18977318527	5161.17843999195	0.464516129032258	155	0.745454545454545	0.518181818181818	0.56140350877193	0.741818181818182	0.741818181818182
"89"	"CF"	"Output CF 1077 10_06_2020 22_00.txt"	40.6364560196472	177.873353629589	526.350499604109	1054.57682179072	1735.99837303953	3306.93165373606	5063.40299960381	0.428571428571429	140	0.672727272727273	0.445454545454545	0.489795918367347	0.796680497925311	0.796680497925311
"90"	"CF"	"Output CF 1078 10_06_2020 22_00.txt"	34.896693714252	168.620962474762	518.79032686484	1047.25049592863	1753.62631564439	3367.68485609138	5069.21337175723	0.42483660130719	153	0.690909090909091	0.490909090909091	0.592592592592593	0.768292682926829	0.768292682926829
"91"	"CF"	"Output CF 1079 10_06_2020 22_00.txt"	33.0454659887771	151.116240101295	457.33778346317	941.497735837939	1615.89356696444	3275.84563552721	5258.75138935171	0.557142857142857	140	0.563636363636364	0.345454545454545	0.368421052631579	0.61875	0.61875
"92"	"CF"	"Output CF 108 11_06_2020 11_47.txt"	35.9127338284357	164.148760441364	461.34696429528	914.745731706119	1577.9974606525	3234.92884041611	5186.35771606555	0.556291390728477	151	0.636363636363636	0.418181818181818	0.478260869565217	0.645	0.645
"93"	"CF"	"Output CF 1080 10_06_2020 22_01.txt"	30.7895944498614	149.243093832607	446.077914032592	905.51278326134	1550.8430657177	3256.46845228858	5281.97010351401	0.530201342281879	149	0.581818181818182	0.381818181818182	0.476190476190476	0.575581395348837	0.575581395348837
"94"	"CF"	"Output CF 1081 10_06_2020 22_01.txt"	35.6852619043206	164.809128307254	449.374631362037	898.408350701623	1571.1326229396	3256.65144654038	5234.21342067822	0.503355704697987	149	0.618181818181818	0.427272727272727	0.553191489361702	0.723618090452261	0.723618090452261
"95"	"CF"	"Output CF 1082 10_06_2020 22_02.txt"	25.6440238722467	132.761774545606	434.298517060401	901.329270586576	1546.20809323239	3172.21407171714	5138.31316343781	0.520661157024793	121	0.563636363636364	0.4	0.590909090909091	0.473684210526316	0.473684210526316
"96"	"CF"	"Output CF 1083 10_06_2020 22_02.txt"	17.2623809136772	94.7686076502839	352.126536196449	754.436891825269	1325.59310055748	2943.04249168325	5160.62262199414	0.309859154929577	142	0.818181818181818	0.554545454545455	0.524590163934426	0.809090909090909	0.809090909090909
"97"	"CF"	"Output CF 1084 10_06_2020 22_02.txt"	38.1021810555724	177.712012192892	513.933556616779	1039.46329779488	1744.5458082219	3327.26492654775	5042.88181119279	0.401709401709402	117	0.654545454545455	0.454545454545455	0.56	0.698630136986301	0.698630136986301
"98"	"CF"	"Output CF 1085 10_06_2020 22_02.txt"	45.5190352770541	207.763802667659	515.132521948389	994.39962283538	1737.79333658513	3408.571493174	5102.61638420294	0.395522388059702	134	0.581818181818182	0.427272727272727	0.638297872340426	0.715909090909091	0.715909090909091
"99"	"CF"	"Output CF 1086 10_06_2020 22_03.txt"	25.2257508751097	133.059735270638	421.354214308596	866.193162070978	1481.21447814554	3096.5384638417	5210.44766982095	0.478260869565217	138	0.618181818181818	0.427272727272727	0.553191489361702	0.612565445026178	0.612565445026178
"100"	"CF"	"Output CF 1087 10_06_2020 22_03.txt"	23.2462926088947	131.044117233179	436.857061142148	929.475531658044	1594.84519837094	3316.88593809191	5357.91814841021	0.439393939393939	132	0.781818181818182	0.509090909090909	0.464285714285714	0.789473684210526	0.789473684210526
"101"	"CF"	"Output CF 1088 10_06_2020 22_03.txt"	18.1258047312662	102.913791513341	368.743555072329	783.389895661772	1355.56572866107	2981.51797859615	5272.79816956341	0.457746478873239	142	0.727272727272727	0.481818181818182	0.490566037735849	0.709302325581395	0.709302325581395
